"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Halftime.Score","Attendance","Seven.m.goals","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast"
111,"Dukla Praha","HK FCC Mesto Lovosice",30,30,"9.12.2017","15 : 17",390,"3 : 2","Václav Horácek, Jirí Novotný","Jan Josef","Jirí Kotrc","Roman Jelínek","Pavel Haken","RegularPhaseMatch","2017/2018",0
112,"SKKP Handball Brno","HCB Karviná",30,27,"9.12.2017","11 : 11",538,"2 : 2","Marek Becicka, Jirí Horák","Ivan Minarík","Vít Kucera","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0
113,"HC ROBE Zubrí","HBC Ronal Jicín",28,22,"9.12.2017","14 : 8",423,"4 : 1","Tomáš Bubenícek, Tomáš Petruška","Andrej Titkov","Ivo Tovaryš","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0
114,"Koprivnice","Sokol Nové Veselí",28,21,"9.12.2017","14 : 11",540,"4 : 1","Dalibor Pavlát, Ludek Tocík","Lubomír Vermirovský","Igor Fulnek","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0
115,"Cement Hranice","M.A.T. Plzen",20,24,"10.12.2017","11 : 12",253,"2 : 1","Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Schober","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
116,"HBC Ronal Jicín","Koprivnice",31,29,"30.11.2017","16 : 16",490,"2 : 1","Jirí Opava, Pavel Válek","Aleš Babák","Petr Kyncl","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",1
117,"Cement Hranice","Sokol Nové Veselí",26,21,"2.12.2017","14 : 7",450,"3 : 3","Martin Kosa, Pavel Švidernoch","Libor Hrabal","Martin Schober","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0
118,"Dukla Praha","HCB Karviná",39,32,"2.12.2017","18 : 16",380,"4 : 3","Pavel Blanar, Michael Haramul","Jan Josef","Jirí Kotrc","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0
119,"HBC Strakonice 1921","HK FCC Mesto Lovosice",21,36,"2.12.2017","11 : 18",400,"4 : 2","Pavel Friedel, Tomáš Kucerka","Roman Marienka","Jaroslav Houska","Václav Starý","Pavel Haken","RegularPhaseMatch","2017/2018",0
120,"HC ROBE Zubrí","Pepino SKP Frýdek-Místek",22,21,"3.12.2017","11 : 13",437,"0 : 0","Michal Hanák, Luboš Pavlícek","Andrej Titkov","Ivo Tovaryš","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0
121,"SKKP Handball Brno","M.A.T. Plzen",30,35,"3.12.2017","11 : 18",519,"3 : 3","Premysl Fukala, Radek Mohyla","Jozef Hanták","Vít Kucera","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
122,"HK FCC Mesto Lovosice","HC ROBE Zubrí",26,24,"25.11.2017","15 : 12",620,"2 : 0","Václav Horácek, Jirí Novotný","Roman Jelínek","Pavel Haken","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0
123,"Pepino SKP Frýdek-Místek","HBC Ronal Jicín",31,22,"25.11.2017","13 : 13",467,"5 : 5","Martin Kosa, Pavel Švidernoch","Lubomír Kavka","Petr Mazur","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0
124,"Koprivnice","Cement Hranice",32,31,"25.11.2017","17 : 17",650,"3 : 1","Michal Hanák, Luboš Pavlícek","Lubomír Vermirovský","Igor Fulnek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0
125,"HCB Karviná","HBC Strakonice 1921",38,26,"26.11.2017","19 : 12",820,"3 : 5","Tomáš Deml, Michal Dvorácek","Marek Michalisko","Jan Užek","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0
126,"M.A.T. Plzen","Dukla Praha",31,31,"26.11.2017","13 : 17",1060,"2 : 2","Václav Horácek, Jirí Novotný","Michal Tonar","Stanislav Raizl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0
127,"Sokol Nové Veselí","SKKP Handball Brno",30,29,"26.11.2017","18 : 16",350,"4 : 3","Adam Baader, Jirí Novotný","Pavel Hladík","Stanislav Krcál","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
128,"Dukla Praha","Sokol Nové Veselí",31,23,"18.11.2017","15 : 11",245,"3 : 3","Marek Becicka, Jirí Horák","Jan Josef","Jirí Kotrc","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0
129,"SKKP Handball Brno","Cement Hranice",26,28,"18.11.2017","15 : 12",0,"1 : 1","Lukáš Frieser, Radoslav Kavulic","Jozef Hanták","Vít Kucera","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0
130,"HBC Ronal Jicín","HK FCC Mesto Lovosice",20,29,"18.11.2017","9 : 12",700,"2 : 2","Adam Baader, Jirí Novotný","Aleš Babák","Petr Kyncl","Milan Berka","Pavel Haken","RegularPhaseMatch","2017/2018",0
131,"HC ROBE Zubrí","HCB Karviná",33,26,"18.11.2017","15 : 15",500,"5 : 2","Premysl Fukala, Radek Mohyla","Andrej Titkov","Ivo Tovaryš","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0
132,"HBC Strakonice 1921","M.A.T. Plzen",25,31,"18.11.2017","13 : 12",405,"2 : 4","Michal Hanák, Luboš Pavlícek","Roman Marienka","Jaroslav Houska","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
133,"Pepino SKP Frýdek-Místek","Koprivnice",26,26,"19.11.2017","14 : 14",551,"4 : 1","Tomáš Bubenícek, Tomáš Petruška","Lubomír Kavka","Petr Mazur","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0
134,"HK FCC Mesto Lovosice","Pepino SKP Frýdek-Místek",28,31,"11.11.2017","16 : 17",769,"4 : 4","Marek Becicka, Jirí Horák","Milan Berka","Pavel Haken","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0
135,"Sokol Nové Veselí","HBC Strakonice 1921",24,27,"11.11.2017","15 : 15",290,"2 : 2","Mojmír Valášek, Jaroslav Vychodil","Pavel Hladík","Stanislav Krcál","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0
136,"Koprivnice","SKKP Handball Brno",31,31,"11.11.2017","16 : 15",750,"1 : 4","Václav Horácek, Jirí Novotný","Lubomír Vermirovský","Igor Fulnek","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
137,"HCB Karviná","HBC Ronal Jicín",30,23,"12.11.2017","17 : 11",938,"4 : 2","Dalibor Pavlát, Ludek Tocík","Marek Michalisko","Jan Užek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0
138,"Cement Hranice","Dukla Praha",21,16,"12.11.2017","11 : 8",350,"3 : 1","Tomáš Bubenícek, Tomáš Petruška","Libor Hrabal","Martin Potiška","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0
139,"M.A.T. Plzen","HC ROBE Zubrí",33,23,"12.11.2017","19 : 14",780,"2 : 1","Marek Becicka, Jirí Horák","Michal Tonar","Stanislav Raizl","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0
140,"Pepino SKP Frýdek-Místek","HCB Karviná",26,32,"1.11.2017","12 : 20",499,"5 : 4","Lukáš Frieser, Radoslav Kavulic","Lubomír Kavka","Petr Mazur","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",1
141,"HK FCC Mesto Lovosice","Koprivnice",34,32,"4.11.2017","18 : 15",854,"2 : 3","Pavel Blanar, Michael Haramul","Milan Berka","Pavel Haken","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0
142,"Dukla Praha","SKKP Handball Brno",26,21,"4.11.2017","11 : 8",210,"3 : 5","Dalibor Pavlát, Ludek Tocík","Jan Josef","Jirí Kotrc","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
143,"HBC Ronal Jicín","M.A.T. Plzen",26,25,"4.11.2017","15 : 12",680,"3 : 2","Jirí Králícek, Milan Letev","Aleš Babák","Petr Kyncl","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
144,"HC ROBE Zubrí","Sokol Nové Veselí",27,25,"4.11.2017","15 : 13",428,"3 : 6","Tomáš Kozler, Martin Zych","Andrej Titkov","Ivo Tovaryš","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0
145,"HBC Strakonice 1921","Cement Hranice",23,29,"4.11.2017","10 : 13",405,"2 : 2","Milan Hájek, Karel Macho","Roman Marienka","Jaroslav Houska","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0
146,"M.A.T. Plzen","Pepino SKP Frýdek-Místek",31,20,"11.10.2017","13 : 12",450,"0 : 1","Tomáš Kozler, Martin Zych","Michal Tonar","Stanislav Raizl","Petr Mazur","Milan Sikora","RegularPhaseMatch","2017/2018",0
147,"Cement Hranice","HC ROBE Zubrí",23,31,"12.10.2017","12 : 14",300,"2 : 1","Jirí Opava, Pavel Válek","Libor Hrabal","Martin Stržínek","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",1
148,"Sokol Nové Veselí","HBC Ronal Jicín",24,24,"14.10.2017","13 : 13",350,"3 : 0","Michal Hanák, Luboš Pavlícek","Pavel Hladík","Stanislav Krcál","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0
149,"Koprivnice","Dukla Praha",34,32,"14.10.2017","14 : 14",580,"3 : 5","Pavel Blanar, Michael Haramul","Lubomír Vermirovský","Igor Fulnek","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0
150,"HBC Strakonice 1921","SKKP Handball Brno",24,23,"14.10.2017","13 : 14",405,"3 : 1","Lukáš Frieser, Radoslav Kavulic","Roman Marienka","Jaroslav Houska","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
151,"HCB Karviná","HK FCC Mesto Lovosice",26,26,"15.10.2017","13 : 12",983,"2 : 2","Tomáš Bubenícek, Tomáš Petruška","Marek Michalisko","Jan Užek","Milan Berka","Pavel Haken","RegularPhaseMatch","2017/2018",0
152,"HK FCC Mesto Lovosice","M.A.T. Plzen",25,30,"4.10.2017","13 : 14",410,"1 : 3","Michal Hanák, Luboš Pavlícek","Milan Berka","Pavel Haken","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
153,"HBC Ronal Jicín","Cement Hranice",27,17,"7.10.2017","13 : 12",495,"1 : 1","Tomáš Kozler, Martin Zych","Aleš Babák","Petr Kyncl","Libor Hrabal","Martin Stržínek","RegularPhaseMatch","2017/2018",0
154,"HC ROBE Zubrí","SKKP Handball Brno",29,23,"7.10.2017","15 : 8",438,"4 : 1","Mojmír Valášek, Jaroslav Vychodil","Andrej Titkov","Ivo Tovaryš","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
155,"HBC Strakonice 1921","Dukla Praha",26,26,"7.10.2017","13 : 12",405,"2 : 1","Jirí Králícek, Milan Letev","Roman Marienka","Jaroslav Houska","Jan Josef","Daniel Curda","RegularPhaseMatch","2017/2018",0
156,"HCB Karviná","Koprivnice",36,29,"8.10.2017","17 : 15",963,"6 : 4","Martin Kosa, Pavel Švidernoch","Marek Michalisko","Jan Užek","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0
157,"Pepino SKP Frýdek-Místek","Sokol Nové Veselí",21,29,"8.10.2017","9 : 17",396,"2 : 1","Tomáš Bubenícek, Tomáš Petruška","Lubomír Kavka","Petr Mazur","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0
158,"M.A.T. Plzen","HCB Karviná",25,28,"27.9.2017","15 : 17",460,"1 : 5","Pavel Blanar, Michael Haramul","Michal Tonar","Stanislav Raizl","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0
159,"Dukla Praha","HC ROBE Zubrí",23,20,"30.9.2017","14 : 7",295,"0 : 2","Michal Hanák, Luboš Pavlícek","Jan Josef","Daniel Curda","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0
160,"SKKP Handball Brno","HBC Ronal Jicín",31,28,"30.9.2017","12 : 12",187,"2 : 2","Dalibor Pavlát, Ludek Tocík","Jozef Hanták","Vít Kucera","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0
161,"Sokol Nové Veselí","HK FCC Mesto Lovosice",25,17,"30.9.2017","13 : 10",350,"6 : 1","Tomáš Kozler, Martin Zych","Pavel Hladík","Stanislav Krcál","Václav Starý","Pavel Haken","RegularPhaseMatch","2017/2018",0
162,"Koprivnice","HBC Strakonice 1921",30,21,"30.9.2017","18 : 12",350,"5 : 0","Adam Baader, Jirí Novotný","Lubomír Vermirovský","Igor Fulnek","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0
163,"Cement Hranice","Pepino SKP Frýdek-Místek",21,22,"1.10.2017","12 : 12",230,"2 : 8","Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Potiška","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0
164,"HK FCC Mesto Lovosice","Cement Hranice",28,22,"9.9.2017","13 : 14",2020,"1 : 4","Václav Horácek, Jirí Novotný","Milan Berka","Pavel Haken","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0
165,"HBC Ronal Jicín","Dukla Praha",22,20,"23.9.2017","10 : 8",560,"3 : 1","Milan Hájek, Karel Macho","Aleš Babák","Petr Kyncl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0
166,"HC ROBE Zubrí","HBC Strakonice 1921",28,24,"23.9.2017","13 : 14",420,"1 : 4","Tomáš Bubenícek, Tomáš Petruška","Andrej Titkov","Ivo Tovaryš","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0
167,"Koprivnice","M.A.T. Plzen",28,26,"23.9.2017","17 : 14",420,"3 : 2","Tomáš Kozler, Martin Zych","Lubomír Vermirovský","Igor Fulnek","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
168,"HCB Karviná","Sokol Nové Veselí",26,33,"24.9.2017","12 : 16",890,"4 : 2","Václav Horácek, Jirí Novotný","Marek Michalisko","Jan Užek","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0
169,"Pepino SKP Frýdek-Místek","SKKP Handball Brno",27,28,"24.9.2017","15 : 13",408,"3 : 2","Premysl Fukala, Radek Mohyla","Lubomír Kavka","Petr Mazur","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
170,"Dukla Praha","Pepino SKP Frýdek-Místek",31,27,"16.9.2017","15 : 16",152,"4 : 3","Jirí Opava, Pavel Válek","Jan Josef","Jirí Kotrc","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0
171,"HK FCC Mesto Lovosice","SKKP Handball Brno",29,27,"16.9.2017","13 : 14",514,"2 : 2","Milan Hájek, Karel Macho","Milan Berka","Pavel Haken","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
172,"Sokol Nové Veselí","M.A.T. Plzen",22,23,"16.9.2017","12 : 14",400,"1 : 2","Tomáš Bubenícek, Tomáš Petruška","Pavel Hladík","Stanislav Krcál","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0
173,"Koprivnice","HC ROBE Zubrí",29,30,"16.9.2017","13 : 13",580,"2 : 2","Marek Becicka, Jirí Horák","Lubomír Vermirovský","Igor Fulnek","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0
174,"HBC Strakonice 1921","HBC Ronal Jicín",26,36,"16.9.2017","17 : 15",380,"2 : 2","Václav Horácek, Jirí Novotný","Roman Marienka","Jaroslav Houska","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0
175,"Cement Hranice","HCB Karviná",33,28,"17.9.2017","16 : 13",360,"4 : 0","Marek Becicka, Jirí Horák","Libor Hrabal","Martin Potiška","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0
176,"Sokol Nové Veselí","Koprivnice",23,25,"9.9.2017","13 : 15",427,"3 : 0","Lukáš Frieser, Radoslav Kavulic","Pavel Hladík","Stanislav Krcál","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0
177,"HBC Ronal Jicín","HC ROBE Zubrí",23,24,"9.9.2017","13 : 12",477,"4 : 3","Premysl Fukala, Radek Mohyla","Aleš Babák","Petr Kyncl","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0
178,"HCB Karviná","SKKP Handball Brno",31,26,"10.9.2017","14 : 11",920,"4 : 4","Milan Hájek, Karel Macho","Marek Michalisko","Jan Užek","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0
179,"M.A.T. Plzen","Cement Hranice",35,31,"10.9.2017","20 : 16",590,"1 : 2","Michal Hanák,","Michal Tonar","Stanislav Raizl","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0
180,"Pepino SKP Frýdek-Místek","HBC Strakonice 1921",34,23,"10.9.2017","13 : 13",461,"4 : 4","Marek Becicka, Jirí Horák","Lubomír Kavka","Petr Mazur","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0
181,"HK FCC Mesto Lovosice","Dukla Praha",29,26,"13.9.2017","15 : 14",435,"5 : 2",", Ludek Tocík","Milan Berka","Pavel Haken","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",1
