"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Halftime.Score","Attendance","Seven.m.goals","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast"
122,"Koprivnice","Jicín",16,22,"23.11.2013","10 : 16",350,"1 : 2","Jirí Králícek, Milan Letev","Jaromír Petrek","Ivo Vávra","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0
123,"Plzen","Zlín",20,17,"23.11.2013","8 : 7",350,"1 : 2","Jirí Vetrovský, Martin Zych","Martin Šetlík","Stanislav Raizl","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0
124,"Zubrí","Dukla",23,29,"24.11.2013","16 : 13",600,"4 : 4","Václav Horácek, Jirí Novotný","Aleš Korínek","Michal Balhárek","Pavel Pauza","Jirí Kotrc","RegularPhaseMatch","2013/2014",0
125,"Prerov","Karviná",33,28,"24.11.2013","18 : 15",210,"4 : 3","Marek Becicka, Jirí Horák","Jirí Závodník","Richard Bucek","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2013/2014",0
126,"Hranice","Frýdek-Místek",31,32,"24.11.2013","13 : 16",210,"3 : 3","Jirí Opava, Pavel Válek","Libor Hrabal","Martin Schober","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0
127,"Lovosice","Frýdek-Místek",33,25,"16.11.2013","17 : 11",700,"2 : 3","Bohumil Bruna, Petr Halada","Andrea Reznícková","Pavel Haken","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0
128,"Zubrí","Jicín",22,24,"16.11.2013","9 : 13",600,"3 : 1","Bedrich Frieser, Lukáš Frieser","Aleš Korínek","Michal Balhárek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0
129,"Prerov","Dukla",26,30,"17.11.2013","15 : 16",185,"2 : 7","Jirí Králícek, Petr Novák","Jirí Závodník","Jirí Mužík","Pavel Pauza","Jirí Kotrc","RegularPhaseMatch","2013/2014",0
130,"Hranice","Karviná",27,31,"17.11.2013","13 : 16",280,"1 : 0","Michal Hanák, Petr Novák","Libor Hrabal","Martin Schober","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2013/2014",0
131,"Plzen","KP Brno",30,18,"17.11.2013","15 : 10",280,"2 : 3","Dalibor Pavlát, Ludek Tocík","Martin Šetlík","Stanislav Raizl","Jan Hegar","Gabriela Topinková","RegularPhaseMatch","2013/2014",0
132,"Zlín","Koprivnice",34,22,"17.11.2013","18 : 10",720,"0 : 0","Tomáš Kozler, Vladimír Vaník","Andrej Titkov","Petr Novák","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0
133,"Dukla","Hranice",33,22,"9.11.2013","13 : 12",220,"4 : 0","Milan Hájek, Karel Macho","Pavel Pauza","Jirí Kotrc","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0
134,"KP Brno","Zlín",38,19,"9.11.2013","22 : 7",420,"5 : 2","Luboš Pavlícek, Rostislav Tokoš","Jan Hegar","Zdenek Zima","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0
135,"Jicín","Prerov",37,21,"9.11.2013","19 : 10",530,"2 : 0","Jirí Opava, Pavel Válek","Aleš Babák","Petr Kyncl","Jirí Závodník","Mojmír Valášek","RegularPhaseMatch","2013/2014",0
136,"Koprivnice","Zubrí",23,30,"9.11.2013","14 : 13",420,"3 : 4","Dalibor Pavlát, Ludek Tocík","Jaromír Petrek","Ivo Vávra","Aleš Korínek","Michal Balhárek","RegularPhaseMatch","2013/2014",0
137,"Karviná","Lovosice",22,27,"10.11.2013","10 : 11",386,"1 : 2","Václav Horácek, Jirí Novotný","Marek Michalisko","Petr Raszyk","Vojtech Srba","Václav Bruža","RegularPhaseMatch","2013/2014",0
138,"Frýdek-Místek","Plzen",16,27,"10.11.2013","7 : 15",425,"1 : 1","Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
139,"Plzen","Karviná",30,27,"23.10.2013","14 : 14",150,"3 : 2","Michal Hanák, Petr Novák","Martin Šetlík","Stanislav Raizl","Marek Michalisko","Petr Raszyk","RegularPhaseMatch","2013/2014",0
140,"KP Brno","Koprivnice",33,29,"26.10.2013","17 : 17",419,"4 : 4","Marek Becicka, Jirí Horák","Lumír Zátopek","Zdenek Zima","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0
141,"Lovosice","Dukla",31,26,"27.10.2013","13 : 10",750,"4 : 5","Václav Horácek, Jirí Novotný","Andrea Reznícková","Pavel Haken","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0
142,"Prerov","Zubrí",22,38,"27.10.2013","13 : 16",130,"3 : 2","Martin Kosa, Pavel Švidernoch","Jirí Závodník","Mojmír Valášek","Aleš Korínek","Michal Balhárek","RegularPhaseMatch","2013/2014",0
143,"Hranice","Jicín",22,29,"27.10.2013","11 : 17",325,"3 : 3","Jirí Opava, Pavel Válek","Libor Hrabal","Martin Schober","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0
144,"Zlín","Frýdek-Místek",24,28,"27.10.2013","10 : 15",850,"1 : 2","Bohumil Bruna, Petr Halada","Andrej Titkov","Petr Novák","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0
145,"Jicín","Lovosice",26,24,"16.10.2013","12 : 11",587,"1 : 2","Radoslav Kavulic, Libor Skružný","Aleš Babák","Petr Kyncl","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0
146,"Dukla","Plzen",25,27,"19.10.2013","12 : 17",220,"3 : 4","Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
147,"Koprivnice","Prerov",34,31,"19.10.2013","18 : 15",420,"3 : 1","Bohumil Bruna, Petr Halada","Jaromír Petrek","Ivo Vávra","Jirí Závodník","Jirí Mužík","RegularPhaseMatch","2013/2014",0
148,"Zubrí","Hranice",29,33,"20.10.2013","13 : 16",800,"3 : 2","Michal Hanák, Petr Novák","Miroslav Celic","Michal Balhárek","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0
149,"Karviná","Zlín",25,23,"20.10.2013","11 : 12",680,"1 : 0","Tomáš Bubenícek, Jan Kosmák","Marek Michalisko","Radek Gumolka","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0
150,"Frýdek-Místek","KP Brno",19,20,"20.10.2013","9 : 10",486,"1 : 3","Luboš Pavlícek, Rostislav Tokoš","Aleš Chrastina","Petr Mazur","Jan Hegar","Gabriela Topinková","RegularPhaseMatch","2013/2014",0
151,"Plzen","Jicín",23,19,"9.10.2013","13 : 10",130,"3 : 3","Bedrich Frieser, Lukáš Frieser","Martin Šetlík","Stanislav Raizl","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0
152,"Lovosice","Zubrí",36,31,"12.10.2013","19 : 11",910,"4 : 3","Milan Hájek, Karel Macho","Andrea Reznícková","Pavel Haken","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0
153,"KP Brno","Karviná",29,26,"12.10.2013","16 : 15",422,"4 : 2","Radoslav Kavulic, Libor Skružný","Jan Hegar","Filip Hruza","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2013/2014",0
154,"Hranice","Prerov",24,21,"13.10.2013","11 : 11",270,"2 : 1","Luboš Pavlícek, Rostislav Tokoš","Libor Hrabal","Martin Schober","Jirí Závodník","Mojmír Valášek","RegularPhaseMatch","2013/2014",0
155,"Zlín","Dukla",27,22,"13.10.2013","11 : 11",800,"5 : 3","Václav Horácek, Jirí Novotný","Andrej Titkov","Petr Novák","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0
156,"Frýdek-Místek","Koprivnice",24,18,"13.10.2013","10 : 9",510,"2 : 2","Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0
157,"Prerov","Lovosice",21,30,"5.10.2013","11 : 13",75,"1 : 2","Dalibor Pavlát, Ludek Tocík","Jirí Závodník","Richard Bucek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0
158,"Jicín","Zlín",24,20,"5.10.2013","11 : 8",440,"5 : 2","Jirí Vetrovský, Martin Zych","Aleš Babák","Petr Kyncl","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0
159,"Zubrí","Plzen",21,31,"5.10.2013","14 : 13",586,"1 : 4","Václav Horácek, Jirí Novotný","Miroslav Celic","Michal Balhárek","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
160,"Koprivnice","Hranice",28,34,"5.10.2013","13 : 16",342,"1 : 3","Martin Kosa, Pavel Švidernoch","Jaromír Petrek","Ivo Vávra","Libor Hrabal","Martin Schober","RegularPhaseMatch","2013/2014",0
161,"Dukla","KP Brno",27,24,"5.10.2013","15 : 12",125,"2 : 1","Tomáš Kozler, Vladimír Vaník","Pavel Pauza","Milan Kotrc","Jan Hegar","Gabriela Topinková","RegularPhaseMatch","2013/2014",0
162,"Karviná","Frýdek-Místek",28,23,"6.10.2013","17 : 13",729,"4 : 1","Jirí Králícek, Milan Letev","Marek Michalisko","Radek Gumolka","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0
163,"Prerov","Plzen",22,30,"27.9.2013","9 : 11",125,"4 : 3","Jirí Králícek, Milan Letev","Jirí Závodník","Jirí Mužík","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
164,"Lovosice","Hranice",33,26,"28.9.2013","13 : 14",750,"5 : 4","Tomáš Kozler, Vladimír Vaník","Andrea Reznícková","Pavel Haken","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0
165,"Karviná","Koprivnice",36,30,"29.9.2013","21 : 18",531,"2 : 2","Václav Horácek, Jirí Novotný","Marek Michalisko","Radek Gumolka","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0
166,"Zlín","Zubrí",28,21,"29.9.2013","12 : 9",750,"2 : 2","Tomáš Bubenícek, Jan Kosmák","Andrej Titkov","Petr Novák","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0
167,"Frýdek-Místek","Dukla",33,26,"29.9.2013","13 : 18",640,"5 : 2","Martin Kosa, Pavel Švidernoch","Aleš Chrastina","Petr Mazur","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0
168,"KP Brno","Jicín",25,21,"29.9.2013","12 : 12",120,"3 : 3","Milan Hájek, Karel Macho","Jan Hegar","Zdenek Zima","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0
169,"Koprivnice","Lovosice",28,36,"25.9.2013","13 : 21",300,"6 : 1","Jirí Králícek, Milan Letev","Jaromír Petrek","Ivo Vávra","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0
170,"Jicín","Frýdek-Místek",28,29,"25.9.2013","14 : 13",570,"4 : 1","Dalibor Pavlát, Ludek Tocík","Aleš Babák","Petr Kyncl","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0
171,"Zubrí","KP Brno",30,25,"25.9.2013","17 : 14",650,"3 : 4","Marek Becicka, Jirí Horák","Miroslav Celic","Michal Balhárek","Jan Hegar","Zdenek Zima","RegularPhaseMatch","2013/2014",0
172,"Prerov","Zlín",24,28,"25.9.2013","14 : 11",185,"4 : 1","Václav Horácek, Jirí Novotný","Jirí Závodník","Jirí Mužík","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0
173,"Hranice","Plzen",24,22,"25.9.2013","8 : 9",260,"2 : 0","Michal Hanák, Petr Novák","Libor Hrabal","Martin Schober","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
174,"Dukla","Karviná",27,25,"25.9.2013","12 : 13",130,"3 : 0","Radoslav Kavulic, Libor Skružný","Pavel Pauza","Milan Kotrc","Marek Michalisko","Zdenek Mrózek","RegularPhaseMatch","2013/2014",0
175,"KP Brno","Prerov",30,28,"18.9.2013","13 : 16",418,"5 : 2","Jirí Vetrovský, Martin Zych","Jan Hegar","Zdenek Zima","Jirí Závodník","Richard Bucek","RegularPhaseMatch","2013/2014",0
176,"Plzen","Lovosice",19,21,"21.9.2013","9 : 9",200,"2 : 3","Tomáš Bubenícek, Jan Kosmák","Martin Šetlík","Stanislav Raizl","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2013/2014",0
177,"Dukla","Koprivnice",35,25,"21.9.2013","19 : 11",120,"2 : 1","Dalibor Pavlát, Ludek Tocík","Pavel Pauza","Milan Kotrc","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0
178,"Karviná","Jicín",23,20,"22.9.2013","13 : 8",705,"1 : 4","Marek Becicka, Jirí Horák","Marek Michalisko","Radek Gumolka","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0
179,"Zlín","Hranice",28,31,"22.9.2013","13 : 15",650,"2 : 2","Martin Kosa, Pavel Švidernoch","Andrej Titkov","Petr Novák","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0
180,"Frýdek-Místek","Zubrí",26,25,"22.9.2013","10 : 13",460,"4 : 0","Jirí Králícek, Milan Letev","Aleš Chrastina","Petr Mazur","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0
181,"Zubrí","Karviná",28,27,"14.9.2013","16 : 15",800,"3 : 3","Václav Horácek, Jirí Novotný","Miroslav Celic","Michal Balhárek","Marek Michalisko","Roman Farár","RegularPhaseMatch","2013/2014",0
182,"Koprivnice","Plzen",24,24,"14.9.2013","12 : 11",480,"1 : 2","Luboš Pavlícek, Rostislav Tokoš","Jaromír Petrek","Ivo Vávra","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
183,"Prerov","Frýdek-Místek",29,26,"15.9.2013","15 : 11",178,"2 : 7","Radoslav Kavulic, Libor Skružný","Jirí Závodník","Richard Bucek","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0
184,"Hranice","KP Brno",29,23,"15.9.2013","16 : 10",350,"4 : 2","Tomáš Kozler, Vladimír Vaník","Libor Hrabal","Martin Schober","Jan Hegar","Zdenek Zima","RegularPhaseMatch","2013/2014",0
185,"Zlín","Lovosice",17,27,"15.9.2013","9 : 13",480,"1 : 4","Jirí Vetrovský, Martin Zych","Andrej Titkov","Petr Novák","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0
186,"Jicín","Dukla",21,17,"15.9.2013","12 : 5",620,"0 : 0","Michal Hanák, Petr Novák","Aleš Babák","Petr Kyncl","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0
187,"Jicín","Koprivnice",32,21,"4.9.2013","15 : 7",580,"1 : 4","Bedrich Frieser, Lukáš Frieser","Aleš Babák","Petr Kyncl","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0
188,"Dukla","Zubrí",32,24,"7.9.2013","16 : 11",210,"2 : 0","Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0
189,"Karviná","Prerov",27,22,"8.9.2013","7 : 9",400,"2 : 3","Martin Kosa, Pavel Švidernoch","Marek Michalisko","Radek Gumolka","Jirí Závodník","Richard Bucek","RegularPhaseMatch","2013/2014",0
190,"KP Brno","Lovosice",25,24,"8.9.2013","15 : 15",450,"6 : 0","Michal Hanák, Petr Novák","Jan Hegar","Zdenek Zima","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2013/2014",0
191,"Zlín","Plzen",23,25,"8.9.2013","9 : 15",650,"1 : 1","Bedrich Frieser, Lukáš Frieser","Andrej Titkov","Petr Novák","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0
192,"Frýdek-Místek","Hranice",27,32,"8.9.2013","15 : 16",421,"2 : 3","Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Libor Hrabal","Martin Schober","RegularPhaseMatch","2013/2014",0
