"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
114,"Koprivnice","Sokol Nové Veselí",28,21,"9.12.2017",540,"Dalibor Pavlát, Ludek Tocík","Lubomír Vermirovský","Igor Fulnek","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,14,11,4,1
115,"Cement Hranice","M.A.T. Plzen",20,24,"10.12.2017",253,"Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Schober","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,11,12,2,1
116,"HBC Ronal Jicín","Koprivnice",31,29,"30.11.2017",490,"Jirí Opava, Pavel Válek","Aleš Babák","Petr Kyncl","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",1,16,16,2,1
117,"Cement Hranice","Sokol Nové Veselí",26,21,"2.12.2017",450,"Martin Kosa, Pavel Švidernoch","Libor Hrabal","Martin Schober","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,14,7,3,3
118,"Dukla Praha","HCB Karviná",39,32,"2.12.2017",380,"Pavel Blanar, Michael Haramul","Jan Josef","Jirí Kotrc","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,18,16,4,3
119,"HBC Strakonice 1921","HK FCC Mesto Lovosice",21,36,"2.12.2017",400,"Pavel Friedel, Tomáš Kucerka","Roman Marienka","Jaroslav Houska","Václav Starý","Pavel Haken","RegularPhaseMatch","2017/2018",0,11,18,4,2
120,"HC ROBE Zubrí","Pepino SKP Frýdek-Místek",22,21,"3.12.2017",437,"Michal Hanák, Luboš Pavlícek","Andrej Titkov","Ivo Tovaryš","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0,11,13,0,0
121,"SKKP Handball Brno","M.A.T. Plzen",30,35,"3.12.2017",519,"Premysl Fukala, Radek Mohyla","Jozef Hanták","Vít Kucera","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,11,18,3,3
122,"HK FCC Mesto Lovosice","HC ROBE Zubrí",26,24,"25.11.2017",620,"Václav Horácek, Jirí Novotný","Roman Jelínek","Pavel Haken","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,15,12,2,0
123,"Pepino SKP Frýdek-Místek","HBC Ronal Jicín",31,22,"25.11.2017",467,"Martin Kosa, Pavel Švidernoch","Lubomír Kavka","Petr Mazur","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,13,13,5,5
124,"Koprivnice","Cement Hranice",32,31,"25.11.2017",650,"Michal Hanák, Luboš Pavlícek","Lubomír Vermirovský","Igor Fulnek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,17,17,3,1
125,"HCB Karviná","HBC Strakonice 1921",38,26,"26.11.2017",820,"Tomáš Deml, Michal Dvorácek","Marek Michalisko","Jan Užek","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,19,12,3,5
126,"M.A.T. Plzen","Dukla Praha",31,31,"26.11.2017",1060,"Václav Horácek, Jirí Novotný","Michal Tonar","Stanislav Raizl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0,13,17,2,2
127,"Sokol Nové Veselí","SKKP Handball Brno",30,29,"26.11.2017",350,"Adam Baader, Jirí Novotný","Pavel Hladík","Stanislav Krcál","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,18,16,4,3
128,"Dukla Praha","Sokol Nové Veselí",31,23,"18.11.2017",245,"Marek Becicka, Jirí Horák","Jan Josef","Jirí Kotrc","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,15,11,3,3
129,"SKKP Handball Brno","Cement Hranice",26,28,"18.11.2017",0,"Lukáš Frieser, Radoslav Kavulic","Jozef Hanták","Vít Kucera","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,15,12,1,1
130,"HBC Ronal Jicín","HK FCC Mesto Lovosice",20,29,"18.11.2017",700,"Adam Baader, Jirí Novotný","Aleš Babák","Petr Kyncl","Milan Berka","Pavel Haken","RegularPhaseMatch","2017/2018",0,9,12,2,2
131,"HC ROBE Zubrí","HCB Karviná",33,26,"18.11.2017",500,"Premysl Fukala, Radek Mohyla","Andrej Titkov","Ivo Tovaryš","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,15,15,5,2
132,"HBC Strakonice 1921","M.A.T. Plzen",25,31,"18.11.2017",405,"Michal Hanák, Luboš Pavlícek","Roman Marienka","Jaroslav Houska","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,13,12,2,4
133,"Pepino SKP Frýdek-Místek","Koprivnice",26,26,"19.11.2017",551,"Tomáš Bubenícek, Tomáš Petruška","Lubomír Kavka","Petr Mazur","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,14,14,4,1
134,"HK FCC Mesto Lovosice","Pepino SKP Frýdek-Místek",28,31,"11.11.2017",769,"Marek Becicka, Jirí Horák","Milan Berka","Pavel Haken","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0,16,17,4,4
135,"Sokol Nové Veselí","HBC Strakonice 1921",24,27,"11.11.2017",290,"Mojmír Valášek, Jaroslav Vychodil","Pavel Hladík","Stanislav Krcál","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,15,15,2,2
136,"Koprivnice","SKKP Handball Brno",31,31,"11.11.2017",750,"Václav Horácek, Jirí Novotný","Lubomír Vermirovský","Igor Fulnek","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,16,15,1,4
137,"HCB Karviná","HBC Ronal Jicín",30,23,"12.11.2017",938,"Dalibor Pavlát, Ludek Tocík","Marek Michalisko","Jan Užek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,17,11,4,2
138,"Cement Hranice","Dukla Praha",21,16,"12.11.2017",350,"Tomáš Bubenícek, Tomáš Petruška","Libor Hrabal","Martin Potiška","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0,11,8,3,1
139,"M.A.T. Plzen","HC ROBE Zubrí",33,23,"12.11.2017",780,"Marek Becicka, Jirí Horák","Michal Tonar","Stanislav Raizl","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,19,14,2,1
140,"Pepino SKP Frýdek-Místek","HCB Karviná",26,32,"1.11.2017",499,"Lukáš Frieser, Radoslav Kavulic","Lubomír Kavka","Petr Mazur","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",1,12,20,5,4
141,"HK FCC Mesto Lovosice","Koprivnice",34,32,"4.11.2017",854,"Pavel Blanar, Michael Haramul","Milan Berka","Pavel Haken","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,18,15,2,3
142,"Dukla Praha","SKKP Handball Brno",26,21,"4.11.2017",210,"Dalibor Pavlát, Ludek Tocík","Jan Josef","Jirí Kotrc","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,11,8,3,5
143,"HBC Ronal Jicín","M.A.T. Plzen",26,25,"4.11.2017",680,"Jirí Králícek, Milan Letev","Aleš Babák","Petr Kyncl","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,15,12,3,2
144,"HC ROBE Zubrí","Sokol Nové Veselí",27,25,"4.11.2017",428,"Tomáš Kozler, Martin Zych","Andrej Titkov","Ivo Tovaryš","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,15,13,3,6
145,"HBC Strakonice 1921","Cement Hranice",23,29,"4.11.2017",405,"Milan Hájek, Karel Macho","Roman Marienka","Jaroslav Houska","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,10,13,2,2
146,"M.A.T. Plzen","Pepino SKP Frýdek-Místek",31,20,"11.10.2017",450,"Tomáš Kozler, Martin Zych","Michal Tonar","Stanislav Raizl","Petr Mazur","Milan Sikora","RegularPhaseMatch","2017/2018",0,13,12,0,1
147,"Cement Hranice","HC ROBE Zubrí",23,31,"12.10.2017",300,"Jirí Opava, Pavel Válek","Libor Hrabal","Martin Stržínek","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",1,12,14,2,1
148,"Sokol Nové Veselí","HBC Ronal Jicín",24,24,"14.10.2017",350,"Michal Hanák, Luboš Pavlícek","Pavel Hladík","Stanislav Krcál","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,13,13,3,0
149,"Koprivnice","Dukla Praha",34,32,"14.10.2017",580,"Pavel Blanar, Michael Haramul","Lubomír Vermirovský","Igor Fulnek","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0,14,14,3,5
150,"HBC Strakonice 1921","SKKP Handball Brno",24,23,"14.10.2017",405,"Lukáš Frieser, Radoslav Kavulic","Roman Marienka","Jaroslav Houska","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,13,14,3,1
151,"HCB Karviná","HK FCC Mesto Lovosice",26,26,"15.10.2017",983,"Tomáš Bubenícek, Tomáš Petruška","Marek Michalisko","Jan Užek","Milan Berka","Pavel Haken","RegularPhaseMatch","2017/2018",0,13,12,2,2
152,"HK FCC Mesto Lovosice","M.A.T. Plzen",25,30,"4.10.2017",410,"Michal Hanák, Luboš Pavlícek","Milan Berka","Pavel Haken","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,13,14,1,3
153,"HBC Ronal Jicín","Cement Hranice",27,17,"7.10.2017",495,"Tomáš Kozler, Martin Zych","Aleš Babák","Petr Kyncl","Libor Hrabal","Martin Stržínek","RegularPhaseMatch","2017/2018",0,13,12,1,1
154,"HC ROBE Zubrí","SKKP Handball Brno",29,23,"7.10.2017",438,"Mojmír Valášek, Jaroslav Vychodil","Andrej Titkov","Ivo Tovaryš","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,15,8,4,1
155,"HBC Strakonice 1921","Dukla Praha",26,26,"7.10.2017",405,"Jirí Králícek, Milan Letev","Roman Marienka","Jaroslav Houska","Jan Josef","Daniel Curda","RegularPhaseMatch","2017/2018",0,13,12,2,1
156,"HCB Karviná","Koprivnice",36,29,"8.10.2017",963,"Martin Kosa, Pavel Švidernoch","Marek Michalisko","Jan Užek","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,17,15,6,4
157,"Pepino SKP Frýdek-Místek","Sokol Nové Veselí",21,29,"8.10.2017",396,"Tomáš Bubenícek, Tomáš Petruška","Lubomír Kavka","Petr Mazur","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,9,17,2,1
158,"M.A.T. Plzen","HCB Karviná",25,28,"27.9.2017",460,"Pavel Blanar, Michael Haramul","Michal Tonar","Stanislav Raizl","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,15,17,1,5
159,"Dukla Praha","HC ROBE Zubrí",23,20,"30.9.2017",295,"Michal Hanák, Luboš Pavlícek","Jan Josef","Daniel Curda","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,14,7,0,2
160,"SKKP Handball Brno","HBC Ronal Jicín",31,28,"30.9.2017",187,"Dalibor Pavlát, Ludek Tocík","Jozef Hanták","Vít Kucera","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,12,12,2,2
161,"Sokol Nové Veselí","HK FCC Mesto Lovosice",25,17,"30.9.2017",350,"Tomáš Kozler, Martin Zych","Pavel Hladík","Stanislav Krcál","Václav Starý","Pavel Haken","RegularPhaseMatch","2017/2018",0,13,10,6,1
162,"Koprivnice","HBC Strakonice 1921",30,21,"30.9.2017",350,"Adam Baader, Jirí Novotný","Lubomír Vermirovský","Igor Fulnek","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,18,12,5,0
163,"Cement Hranice","Pepino SKP Frýdek-Místek",21,22,"1.10.2017",230,"Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Potiška","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0,12,12,2,8
164,"HK FCC Mesto Lovosice","Cement Hranice",28,22,"9.9.2017",2020,"Václav Horácek, Jirí Novotný","Milan Berka","Pavel Haken","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,13,14,1,4
165,"HBC Ronal Jicín","Dukla Praha",22,20,"23.9.2017",560,"Milan Hájek, Karel Macho","Aleš Babák","Petr Kyncl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",0,10,8,3,1
166,"HC ROBE Zubrí","HBC Strakonice 1921",28,24,"23.9.2017",420,"Tomáš Bubenícek, Tomáš Petruška","Andrej Titkov","Ivo Tovaryš","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,13,14,1,4
167,"Koprivnice","M.A.T. Plzen",28,26,"23.9.2017",420,"Tomáš Kozler, Martin Zych","Lubomír Vermirovský","Igor Fulnek","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,17,14,3,2
168,"HCB Karviná","Sokol Nové Veselí",26,33,"24.9.2017",890,"Václav Horácek, Jirí Novotný","Marek Michalisko","Jan Užek","Pavel Hladík","Stanislav Krcál","RegularPhaseMatch","2017/2018",0,12,16,4,2
169,"Pepino SKP Frýdek-Místek","SKKP Handball Brno",27,28,"24.9.2017",408,"Premysl Fukala, Radek Mohyla","Lubomír Kavka","Petr Mazur","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,15,13,3,2
170,"Dukla Praha","Pepino SKP Frýdek-Místek",31,27,"16.9.2017",152,"Jirí Opava, Pavel Válek","Jan Josef","Jirí Kotrc","Lubomír Kavka","Petr Mazur","RegularPhaseMatch","2017/2018",0,15,16,4,3
171,"HK FCC Mesto Lovosice","SKKP Handball Brno",29,27,"16.9.2017",514,"Milan Hájek, Karel Macho","Milan Berka","Pavel Haken","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,13,14,2,2
172,"Sokol Nové Veselí","M.A.T. Plzen",22,23,"16.9.2017",400,"Tomáš Bubenícek, Tomáš Petruška","Pavel Hladík","Stanislav Krcál","Michal Tonar","Stanislav Raizl","RegularPhaseMatch","2017/2018",0,12,14,1,2
173,"Koprivnice","HC ROBE Zubrí",29,30,"16.9.2017",580,"Marek Becicka, Jirí Horák","Lubomír Vermirovský","Igor Fulnek","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,13,13,2,2
174,"HBC Strakonice 1921","HBC Ronal Jicín",26,36,"16.9.2017",380,"Václav Horácek, Jirí Novotný","Roman Marienka","Jaroslav Houska","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2017/2018",0,17,15,2,2
175,"Cement Hranice","HCB Karviná",33,28,"17.9.2017",360,"Marek Becicka, Jirí Horák","Libor Hrabal","Martin Potiška","Marek Michalisko","Jan Užek","RegularPhaseMatch","2017/2018",0,16,13,4,0
176,"Sokol Nové Veselí","Koprivnice",23,25,"9.9.2017",427,"Lukáš Frieser, Radoslav Kavulic","Pavel Hladík","Stanislav Krcál","Lubomír Vermirovský","Igor Fulnek","RegularPhaseMatch","2017/2018",0,13,15,3,0
177,"HBC Ronal Jicín","HC ROBE Zubrí",23,24,"9.9.2017",477,"Premysl Fukala, Radek Mohyla","Aleš Babák","Petr Kyncl","Andrej Titkov","Ivo Tovaryš","RegularPhaseMatch","2017/2018",0,13,12,4,3
178,"HCB Karviná","SKKP Handball Brno",31,26,"10.9.2017",920,"Milan Hájek, Karel Macho","Marek Michalisko","Jan Užek","Jozef Hanták","Vít Kucera","RegularPhaseMatch","2017/2018",0,14,11,4,4
179,"M.A.T. Plzen","Cement Hranice",35,31,"10.9.2017",590,"Michal Hanák,","Michal Tonar","Stanislav Raizl","Libor Hrabal","Martin Schober","RegularPhaseMatch","2017/2018",0,20,16,1,2
180,"Pepino SKP Frýdek-Místek","HBC Strakonice 1921",34,23,"10.9.2017",461,"Marek Becicka, Jirí Horák","Lubomír Kavka","Petr Mazur","Roman Marienka","Jaroslav Houska","RegularPhaseMatch","2017/2018",0,13,13,4,4
181,"HK FCC Mesto Lovosice","Dukla Praha",29,26,"13.9.2017",435,", Ludek Tocík","Milan Berka","Pavel Haken","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2017/2018",1,15,14,5,2
