"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
125,"Jicín","Lovosice",28,27,"7.11.2009",600,"Roman Bauer, Marek Tvrdon","Petr Babák","Vladimír Bohácek","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,12,11,5,0
126,"Koprivnice","Zubrí",25,37,"7.11.2009",500,"Petr Halada, Martin Zych","Miroslav Barton","Ivo Vávra","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,9,17,3,3
127,"Hranice","Prerov",28,18,"8.11.2009",400,"Michal Hanák, Jan Kosmák","Jan Hegar","Bretislav Žoch","Vladimír Schneider","Michal Kavka","RegularPhaseMatch","2009/2010",0,15,6,1,2
128,"Plzen","Dukla",22,22,"8.11.2009",1400,"Dalibor Pavlát, Petr Pešek","Vladimír Haber","Vladimír Eberle","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",1,11,9,2,2
129,"Dukla","Jicín",24,15,"24.10.2009",190,"Milan Hájek, Karel Macho","Pavel Pauza","Jan Krouský","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,13,9,2,2
130,"Zubrí","Plzen",26,23,"24.10.2009",1200,"Václav Horácek, Jirí Novotný","Jirí Kekrt","Jirí Mika","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2009/2010",0,15,10,2,4
131,"Karviná","Koprivnice",38,28,"25.10.2009",686,"Roman Bauer, Marek Tvrdon","Jozef Hanták","Roman Farár","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,18,13,1,3
132,"Lovosice","Hranice",33,32,"25.10.2009",372,"Martin Zych, Petr Halada","Vojtech Srba","Stanislav Dorn","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",1,15,12,2,1
133,"Prerov","Trebon",23,25,"25.10.2009",232,"Dalibor Pavlát, Petr Pešek","Vladimír Schneider","Michal Kavka","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2009/2010",0,13,14,3,0
134,"Frýdek-Místek","Dvur Králové",33,28,"25.10.2009",412,"Petr Pešek, Dalibor Pavlát","Martin Strnadel","Petr Mazur","Petr Šulc","Karel Hracha","RegularPhaseMatch","2009/2010",0,19,15,3,4
135,"Plzen","Karviná",30,29,"14.10.2009",1130,"Pavel Válek, Jirí Opava","Vladimír Haber","Vladimír Eberle","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",0,14,16,2,1
136,"Dvur Králové","Trebon",30,27,"17.10.2009",360,"Marek Becicka, Jirí Horák","Petr Šulc","Martin Labský","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2009/2010",0,13,15,3,2
137,"Lovosice","Prerov",39,33,"17.10.2009",450,"Bohumil Bruna, René Vostatek","Vojtech Srba","Stanislav Dorn",,"Michal Kavka","RegularPhaseMatch","2009/2010",0,21,15,1,3
138,"Jicín","Zubrí",24,26,"17.10.2009",550,"Pavel Nesvadba, Vangelis Simu","Petr Babák","Vladimír Bohácek","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,11,14,3,3
139,"Koprivnice","Frýdek-Místek",34,26,"17.10.2009",800,"Petr Novák, Václav Kohout","Miroslav Barton","Ivo Vávra","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,17,14,5,3
140,"Hranice","Dukla",31,34,"4.11.2009",200,"Václav Kohout, Petr Novák","Jan Hegar","Bretislav Žoch","Pavel Pauza","Jirí Kotrc","RegularPhaseMatch","2009/2010",0,14,15,4,0
141,"Karviná","Jicín",31,20,"7.10.2009",700,"Milan Hájek, Karel Macho","Jozef Hanták","Roman Farár","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,17,10,2,3
142,"Trebon","Koprivnice",26,24,"10.10.2009",300,"Jirí Novotný, Václav Horácek","Jan Pavlovský","Karel Petržala","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,13,11,2,2
143,"Zubrí","Hranice",31,23,"10.10.2009",1100,"Lubomír Kohout, Vladimír Vaník","Jirí Kekrt","Jirí Mika","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,17,13,2,3
144,"Frýdek-Místek","Plzen",28,33,"11.10.2009",395,"Tomáš Bubenícek, Roman Smékal","Martin Strnadel","Petr Mazur","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",1,7,21,2,0
145,"Prerov","Dvur Králové",35,22,"11.10.2009",242,"Pavel Nesvadba, Vangelis Simu",,"Michal Kavka","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,17,8,3,2
146,"Dukla","Lovosice",24,21,"14.10.2009",210,"Roman Bauer, Marek Tvrdon","Pavel Pauza","Jan Krouský","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,12,8,3,4
147,"Plzen","Trebon",30,24,"2.10.2009",0,"Petr Halada, Martin Zych","Vladimír Haber","Vladimír Eberle","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2009/2010",0,17,13,4,2
148,"Dukla","Prerov",31,20,"3.10.2009",105,"Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Jirí Kotrc","Richard Bucek","Michal Kavka","RegularPhaseMatch","2009/2010",0,14,9,3,3
149,"Jicín","Frýdek-Místek",24,23,"3.10.2009",550,"Martin Prucha, Jirí Vetrovský","Petr Babák","Vladimír Bohácek","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,12,14,4,4
150,"Koprivnice","Dvur Králové",32,29,"3.10.2009",300,"Roman Bauer, Marek Tvrdon","Miroslav Barton","Ivo Vávra","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,16,15,5,6
151,"Lovosice","Zubrí",20,19,"4.10.2009",350,"Petr Novák, Václav Kohout","Vojtech Srba","Stanislav Dorn","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",1,12,12,3,1
152,"Hranice","Karviná",31,24,"4.10.2009",500,"Pavel Nesvadba, Vangelis Simu","Jan Hegar","Bretislav Žoch","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",0,15,14,4,1
153,"Dvur Králové","Plzen",29,39,"26.9.2009",450,"Jirí Vetrovský, Martin Prucha","Petr Šulc","Martin Labský","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,15,19,5,6
154,"Karviná","Lovosice",30,27,"27.9.2009",689,"Libor Skružný, Radoslav Kavulic","Jozef Hanták","Roman Farár","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,13,17,3,1
155,"Prerov","Koprivnice",32,39,"27.9.2009",274,"Petr Halada, Martin Zych",,"Michal Kavka","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,14,19,5,6
156,"Frýdek-Místek","Hranice",25,28,"27.9.2009",486,"Václav Horácek, Jirí Novotný","Martin Strnadel","Jan Hrabec","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",0,14,17,3,0
157,"Trebon","Jicín",32,24,"27.9.2009",350,"Vladimír Vaník, Lubomír Kohout","Jan Pavlovský","Karel Petržala","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,15,14,1,2
158,"Zubrí","Dukla",30,30,"28.9.2009",1100,"Radoslav Kavulic, Libor Skružný","Jirí Kekrt","Jirí Mika","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2009/2010",1,16,14,2,3
159,"Lovosice","Frýdek-Místek",28,23,"19.9.2009",400,"Petr Halada, Martin Zych","Vojtech Srba","Stanislav Dorn","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,12,12,1,1
160,"Jicín","Dvur Králové",28,21,"19.9.2009",500,"Dalibor Pavlát, Petr Pešek","Petr Babák","Vladimír Bohácek","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,10,6,3,2
161,"Zubrí","Prerov",36,26,"19.9.2009",500,"Adam Kondelka, David Kondelka","Jirí Kekrt","Jirí Mika","Richard Bucek","Michal Kavka","RegularPhaseMatch","2009/2010",0,19,13,5,5
162,"Plzen","Koprivnice",31,26,"19.9.2009",350,"Radoslav Kavulic, Libor Skružný","Vladimír Haber","Vladimír Eberle","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,14,12,2,5
163,"Dukla","Karviná",17,26,"20.9.2009",145,"Václav Kohout, Petr Novák","Pavel Pauza","Jirí Kotrc","Jozef Hanták","Roman Farár","RegularPhaseMatch","2009/2010",1,8,13,0,0
164,"Hranice","Trebon",31,29,"20.9.2009",250,"Roman Smékal, Tomáš Bubenícek","Jan Hegar","Bretislav Žoch","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2009/2010",0,16,13,2,3
165,"Trebon","Lovosice",25,24,"12.9.2009",300,"Milan Hájek, Karel Macho","Jan Pavlovský","Karel Petržala","Vojtech Srba","Stanislav Dorn","RegularPhaseMatch","2009/2010",0,14,11,2,2
166,"Koprivnice","Jicín",28,28,"12.9.2009",200,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Petr Babák","Vladimír Bohácek","RegularPhaseMatch","2009/2010",0,15,12,8,5
167,"Dvur Králové","Hranice",22,28,"13.9.2009",550,"Václav Kohout, Petr Novák","Petr Šulc","Jakub Labský","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2009/2010",1,9,14,2,2
168,"Prerov","Plzen",29,33,"13.9.2009",370,"Martin Prucha, Jirí Vetrovský","Vladimír Schneider","Michal Kavka","Vladimír Haber","Vladimír Eberle","RegularPhaseMatch","2009/2010",0,12,17,6,2
169,"Frýdek-Místek","Dukla",27,32,"13.9.2009",426,"Lubomír Kohout, Vladimír Vaník","Martin Strnadel","Petr Mazur","Pavel Pauza","Jirí Kotrc","RegularPhaseMatch","2009/2010",0,15,16,6,2
170,"Karviná","Zubrí",34,29,"4.11.2009",846,"Jirí Novotný, Václav Horácek","Jozef Hanták","Roman Farár","Jirí Kekrt","Jirí Mika","RegularPhaseMatch","2009/2010",0,18,15,5,4
171,"Karviná","Prerov",30,26,"2.9.2009",792,"Tomáš Bubenícek, Roman Smékal","Jozef Hanták","Roman Farár","Richard Bucek","Mojmír Valášek","RegularPhaseMatch","2009/2010",0,17,13,1,1
172,"Lovosice","Dvur Králové",30,16,"5.9.2009",728,"Lubomír Kohout, Vladimír Vaník","Vojtech Srba","Stanislav Dorn","Petr Šulc","Martin Labský","RegularPhaseMatch","2009/2010",0,16,7,3,2
173,"Zubrí","Frýdek-Místek",43,27,"5.9.2009",200,"Roman Smékal, Tomáš Bubenícek","Jirí Kekrt","Jirí Mika","Martin Strnadel","Petr Mazur","RegularPhaseMatch","2009/2010",0,22,14,1,2
174,"Jicín","Plzen",23,24,"6.9.2009",0,"Martin Prucha, Jirí Vetrovský","Petr Babák","Vladimír Bohácek","Vladimír Haber","Roman Will","RegularPhaseMatch","2009/2010",1,12,11,2,1
175,"Hranice","Koprivnice",34,27,"6.9.2009",300,"Karel Macho, Milan Hájek","Jan Hegar","Bretislav Žoch","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2009/2010",0,15,14,4,7
176,"Dukla","Trebon",36,18,"9.9.2009",85,"Dalibor Pavlát, Petr Pešek","Pavel Pauza","Jirí Kotrc","Jan Pavlovský","Karel Petržala","RegularPhaseMatch","2009/2010",0,13,9,5,0
