"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
126,"Hranice","Frýdek-Místek",31,32,"24.11.2013",210,"Jirí Opava, Pavel Válek","Libor Hrabal","Martin Schober","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0,13,16,3,3
127,"Lovosice","Frýdek-Místek",33,25,"16.11.2013",700,"Bohumil Bruna, Petr Halada","Andrea Reznícková","Pavel Haken","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0,17,11,2,3
128,"Zubrí","Jicín",22,24,"16.11.2013",600,"Bedrich Frieser, Lukáš Frieser","Aleš Korínek","Michal Balhárek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0,9,13,3,1
129,"Prerov","Dukla",26,30,"17.11.2013",185,"Jirí Králícek, Petr Novák","Jirí Závodník","Jirí Mužík","Pavel Pauza","Jirí Kotrc","RegularPhaseMatch","2013/2014",0,15,16,2,7
130,"Hranice","Karviná",27,31,"17.11.2013",280,"Michal Hanák, Petr Novák","Libor Hrabal","Martin Schober","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2013/2014",0,13,16,1,0
131,"Plzen","KP Brno",30,18,"17.11.2013",280,"Dalibor Pavlát, Ludek Tocík","Martin Šetlík","Stanislav Raizl","Jan Hegar","Gabriela Topinková","RegularPhaseMatch","2013/2014",0,15,10,2,3
132,"Zlín","Koprivnice",34,22,"17.11.2013",720,"Tomáš Kozler, Vladimír Vaník","Andrej Titkov","Petr Novák","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0,18,10,0,0
133,"Dukla","Hranice",33,22,"9.11.2013",220,"Milan Hájek, Karel Macho","Pavel Pauza","Jirí Kotrc","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0,13,12,4,0
134,"KP Brno","Zlín",38,19,"9.11.2013",420,"Luboš Pavlícek, Rostislav Tokoš","Jan Hegar","Zdenek Zima","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0,22,7,5,2
135,"Jicín","Prerov",37,21,"9.11.2013",530,"Jirí Opava, Pavel Válek","Aleš Babák","Petr Kyncl","Jirí Závodník","Mojmír Valášek","RegularPhaseMatch","2013/2014",0,19,10,2,0
136,"Koprivnice","Zubrí",23,30,"9.11.2013",420,"Dalibor Pavlát, Ludek Tocík","Jaromír Petrek","Ivo Vávra","Aleš Korínek","Michal Balhárek","RegularPhaseMatch","2013/2014",0,14,13,3,4
137,"Karviná","Lovosice",22,27,"10.11.2013",386,"Václav Horácek, Jirí Novotný","Marek Michalisko","Petr Raszyk","Vojtech Srba","Václav Bruža","RegularPhaseMatch","2013/2014",0,10,11,1,2
138,"Frýdek-Místek","Plzen",16,27,"10.11.2013",425,"Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,7,15,1,1
139,"Plzen","Karviná",30,27,"23.10.2013",150,"Michal Hanák, Petr Novák","Martin Šetlík","Stanislav Raizl","Marek Michalisko","Petr Raszyk","RegularPhaseMatch","2013/2014",0,14,14,3,2
140,"KP Brno","Koprivnice",33,29,"26.10.2013",419,"Marek Becicka, Jirí Horák","Lumír Zátopek","Zdenek Zima","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0,17,17,4,4
141,"Lovosice","Dukla",31,26,"27.10.2013",750,"Václav Horácek, Jirí Novotný","Andrea Reznícková","Pavel Haken","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0,13,10,4,5
142,"Prerov","Zubrí",22,38,"27.10.2013",130,"Martin Kosa, Pavel Švidernoch","Jirí Závodník","Mojmír Valášek","Aleš Korínek","Michal Balhárek","RegularPhaseMatch","2013/2014",0,13,16,3,2
143,"Hranice","Jicín",22,29,"27.10.2013",325,"Jirí Opava, Pavel Válek","Libor Hrabal","Martin Schober","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0,11,17,3,3
144,"Zlín","Frýdek-Místek",24,28,"27.10.2013",850,"Bohumil Bruna, Petr Halada","Andrej Titkov","Petr Novák","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0,10,15,1,2
145,"Jicín","Lovosice",26,24,"16.10.2013",587,"Radoslav Kavulic, Libor Skružný","Aleš Babák","Petr Kyncl","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0,12,11,1,2
146,"Dukla","Plzen",25,27,"19.10.2013",220,"Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,12,17,3,4
147,"Koprivnice","Prerov",34,31,"19.10.2013",420,"Bohumil Bruna, Petr Halada","Jaromír Petrek","Ivo Vávra","Jirí Závodník","Jirí Mužík","RegularPhaseMatch","2013/2014",0,18,15,3,1
148,"Zubrí","Hranice",29,33,"20.10.2013",800,"Michal Hanák, Petr Novák","Miroslav Celic","Michal Balhárek","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0,13,16,3,2
149,"Karviná","Zlín",25,23,"20.10.2013",680,"Tomáš Bubenícek, Jan Kosmák","Marek Michalisko","Radek Gumolka","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0,11,12,1,0
150,"Frýdek-Místek","KP Brno",19,20,"20.10.2013",486,"Luboš Pavlícek, Rostislav Tokoš","Aleš Chrastina","Petr Mazur","Jan Hegar","Gabriela Topinková","RegularPhaseMatch","2013/2014",0,9,10,1,3
151,"Plzen","Jicín",23,19,"9.10.2013",130,"Bedrich Frieser, Lukáš Frieser","Martin Šetlík","Stanislav Raizl","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0,13,10,3,3
152,"Lovosice","Zubrí",36,31,"12.10.2013",910,"Milan Hájek, Karel Macho","Andrea Reznícková","Pavel Haken","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0,19,11,4,3
153,"KP Brno","Karviná",29,26,"12.10.2013",422,"Radoslav Kavulic, Libor Skružný","Jan Hegar","Filip Hruza","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2013/2014",0,16,15,4,2
154,"Hranice","Prerov",24,21,"13.10.2013",270,"Luboš Pavlícek, Rostislav Tokoš","Libor Hrabal","Martin Schober","Jirí Závodník","Mojmír Valášek","RegularPhaseMatch","2013/2014",0,11,11,2,1
155,"Zlín","Dukla",27,22,"13.10.2013",800,"Václav Horácek, Jirí Novotný","Andrej Titkov","Petr Novák","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0,11,11,5,3
156,"Frýdek-Místek","Koprivnice",24,18,"13.10.2013",510,"Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0,10,9,2,2
157,"Prerov","Lovosice",21,30,"5.10.2013",75,"Dalibor Pavlát, Ludek Tocík","Jirí Závodník","Richard Bucek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0,11,13,1,2
158,"Jicín","Zlín",24,20,"5.10.2013",440,"Jirí Vetrovský, Martin Zych","Aleš Babák","Petr Kyncl","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0,11,8,5,2
159,"Zubrí","Plzen",21,31,"5.10.2013",586,"Václav Horácek, Jirí Novotný","Miroslav Celic","Michal Balhárek","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,14,13,1,4
160,"Koprivnice","Hranice",28,34,"5.10.2013",342,"Martin Kosa, Pavel Švidernoch","Jaromír Petrek","Ivo Vávra","Libor Hrabal","Martin Schober","RegularPhaseMatch","2013/2014",0,13,16,1,3
161,"Dukla","KP Brno",27,24,"5.10.2013",125,"Tomáš Kozler, Vladimír Vaník","Pavel Pauza","Milan Kotrc","Jan Hegar","Gabriela Topinková","RegularPhaseMatch","2013/2014",0,15,12,2,1
162,"Karviná","Frýdek-Místek",28,23,"6.10.2013",729,"Jirí Králícek, Milan Letev","Marek Michalisko","Radek Gumolka","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0,17,13,4,1
163,"Prerov","Plzen",22,30,"27.9.2013",125,"Jirí Králícek, Milan Letev","Jirí Závodník","Jirí Mužík","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,9,11,4,3
164,"Lovosice","Hranice",33,26,"28.9.2013",750,"Tomáš Kozler, Vladimír Vaník","Andrea Reznícková","Pavel Haken","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0,13,14,5,4
165,"Karviná","Koprivnice",36,30,"29.9.2013",531,"Václav Horácek, Jirí Novotný","Marek Michalisko","Radek Gumolka","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0,21,18,2,2
166,"Zlín","Zubrí",28,21,"29.9.2013",750,"Tomáš Bubenícek, Jan Kosmák","Andrej Titkov","Petr Novák","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0,12,9,2,2
167,"Frýdek-Místek","Dukla",33,26,"29.9.2013",640,"Martin Kosa, Pavel Švidernoch","Aleš Chrastina","Petr Mazur","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0,13,18,5,2
168,"KP Brno","Jicín",25,21,"29.9.2013",120,"Milan Hájek, Karel Macho","Jan Hegar","Zdenek Zima","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0,12,12,3,3
169,"Koprivnice","Lovosice",28,36,"25.9.2013",300,"Jirí Králícek, Milan Letev","Jaromír Petrek","Ivo Vávra","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0,13,21,6,1
170,"Jicín","Frýdek-Místek",28,29,"25.9.2013",570,"Dalibor Pavlát, Ludek Tocík","Aleš Babák","Petr Kyncl","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0,14,13,4,1
171,"Zubrí","KP Brno",30,25,"25.9.2013",650,"Marek Becicka, Jirí Horák","Miroslav Celic","Michal Balhárek","Jan Hegar","Zdenek Zima","RegularPhaseMatch","2013/2014",0,17,14,3,4
172,"Prerov","Zlín",24,28,"25.9.2013",185,"Václav Horácek, Jirí Novotný","Jirí Závodník","Jirí Mužík","Andrej Titkov","Petr Novák","RegularPhaseMatch","2013/2014",0,14,11,4,1
173,"Hranice","Plzen",24,22,"25.9.2013",260,"Michal Hanák, Petr Novák","Libor Hrabal","Martin Schober","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,8,9,2,0
174,"Dukla","Karviná",27,25,"25.9.2013",130,"Radoslav Kavulic, Libor Skružný","Pavel Pauza","Milan Kotrc","Marek Michalisko","Zdenek Mrózek","RegularPhaseMatch","2013/2014",0,12,13,3,0
175,"KP Brno","Prerov",30,28,"18.9.2013",418,"Jirí Vetrovský, Martin Zych","Jan Hegar","Zdenek Zima","Jirí Závodník","Richard Bucek","RegularPhaseMatch","2013/2014",0,13,16,5,2
176,"Plzen","Lovosice",19,21,"21.9.2013",200,"Tomáš Bubenícek, Jan Kosmák","Martin Šetlík","Stanislav Raizl","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2013/2014",0,9,9,2,3
177,"Dukla","Koprivnice",35,25,"21.9.2013",120,"Dalibor Pavlát, Ludek Tocík","Pavel Pauza","Milan Kotrc","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0,19,11,2,1
178,"Karviná","Jicín",23,20,"22.9.2013",705,"Marek Becicka, Jirí Horák","Marek Michalisko","Radek Gumolka","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2013/2014",0,13,8,1,4
179,"Zlín","Hranice",28,31,"22.9.2013",650,"Martin Kosa, Pavel Švidernoch","Andrej Titkov","Petr Novák","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2013/2014",0,13,15,2,2
180,"Frýdek-Místek","Zubrí",26,25,"22.9.2013",460,"Jirí Králícek, Milan Letev","Aleš Chrastina","Petr Mazur","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0,10,13,4,0
181,"Zubrí","Karviná",28,27,"14.9.2013",800,"Václav Horácek, Jirí Novotný","Miroslav Celic","Michal Balhárek","Marek Michalisko","Roman Farár","RegularPhaseMatch","2013/2014",0,16,15,3,3
182,"Koprivnice","Plzen",24,24,"14.9.2013",480,"Luboš Pavlícek, Rostislav Tokoš","Jaromír Petrek","Ivo Vávra","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,12,11,1,2
183,"Prerov","Frýdek-Místek",29,26,"15.9.2013",178,"Radoslav Kavulic, Libor Skružný","Jirí Závodník","Richard Bucek","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2013/2014",0,15,11,2,7
184,"Hranice","KP Brno",29,23,"15.9.2013",350,"Tomáš Kozler, Vladimír Vaník","Libor Hrabal","Martin Schober","Jan Hegar","Zdenek Zima","RegularPhaseMatch","2013/2014",0,16,10,4,2
185,"Zlín","Lovosice",17,27,"15.9.2013",480,"Jirí Vetrovský, Martin Zych","Andrej Titkov","Petr Novák","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2013/2014",0,9,13,1,4
186,"Jicín","Dukla",21,17,"15.9.2013",620,"Michal Hanák, Petr Novák","Aleš Babák","Petr Kyncl","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2013/2014",0,12,5,0,0
187,"Jicín","Koprivnice",32,21,"4.9.2013",580,"Bedrich Frieser, Lukáš Frieser","Aleš Babák","Petr Kyncl","Jaromír Petrek","Ivo Vávra","RegularPhaseMatch","2013/2014",0,15,7,1,4
188,"Dukla","Zubrí",32,24,"7.9.2013",210,"Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Miroslav Celic","Michal Balhárek","RegularPhaseMatch","2013/2014",0,16,11,2,0
189,"Karviná","Prerov",27,22,"8.9.2013",400,"Martin Kosa, Pavel Švidernoch","Marek Michalisko","Radek Gumolka","Jirí Závodník","Richard Bucek","RegularPhaseMatch","2013/2014",0,7,9,2,3
190,"KP Brno","Lovosice",25,24,"8.9.2013",450,"Michal Hanák, Petr Novák","Jan Hegar","Zdenek Zima","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2013/2014",0,15,15,6,0
191,"Zlín","Plzen",23,25,"8.9.2013",650,"Bedrich Frieser, Lukáš Frieser","Andrej Titkov","Petr Novák","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2013/2014",0,9,15,1,1
192,"Frýdek-Místek","Hranice",27,32,"8.9.2013",421,"Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Libor Hrabal","Martin Schober","RegularPhaseMatch","2013/2014",0,15,16,2,3
