"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
117,"Baník OKD Karviná","Cement Hranice",28,31,"22.11.2015",528,"Václav Horácek, Jirí Novotný","Radek Bartošic","Roman Farár","Libor Hrabal","Martin Schober","RegularPhaseMatch","2015/2016",1,11,17,5,4
118,"HC Zlín","KP Brno",28,35,"22.11.2015",250,"Michal Nezbeda, Václav Zelenka","Jirí Micola","Petr Novák","David Novotný","Pavel Cejka","RegularPhaseMatch","2015/2016",0,12,16,0,4
119,"HK FCC Mesto Lovosice","Dukla Praha",30,26,"9.12.2015",510,"Milan Hájek, Karel Macho","Vladimír Šuma","Pavel Haken","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2015/2016",0,17,14,1,2
120,"HC Zlín","HC Zubrí",31,42,"11.11.2015",130,"Premysl Fukala, Radek Mohyla","Jirí Micola","Petr Novák","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2015/2016",0,12,24,3,1
121,"Cement Hranice","HK FCC Mesto Lovosice",24,21,"14.11.2015",180,"Milan Hájek, Karel Macho","Libor Hrabal","Martin Schober","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2015/2016",1,14,10,4,3
122,"Dukla Praha","M.A.T. Plzen",22,22,"14.11.2015",310,"Marek Becicka, Tomáš Bubenícek","Jan Josef","Jirí Kotrc","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2015/2016",0,10,10,2,2
123,"KP Brno","Tatran Litovel",24,24,"14.11.2015",280,"Pavel Blanar, Michael Haramul","David Novotný","Pavel Cejka","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2015/2016",0,12,13,2,2
124,"Koprivnice","Baník OKD Karviná",29,29,"15.11.2015",250,"Marek Becicka, Tomáš Bubenícek","Ivo Vávra","Igor Fulnek","Radek Bartošic","Roman Farár","RegularPhaseMatch","2015/2016",0,14,14,6,4
125,"SKP Frýdek-Místek","HBC Ronal Jicín",20,20,"15.11.2015",464,"Michal Nezbeda, Václav Zelenka","Aleš Chrastina","Petr Mazur","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2015/2016",0,10,12,7,4
126,"HK FCC Mesto Lovosice","Baník OKD Karviná",25,20,"28.10.2015",536,"Milan Hájek, Karel Macho","Vladimír Šuma","Pavel Haken","Radek Bartošic","Roman Farár","RegularPhaseMatch","2015/2016",0,12,12,2,2
127,"HC Zlín","Dukla Praha",23,32,"28.10.2015",162,"Michal Hanák, Luboš Pavlícek","Jirí Micola","Petr Novák","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2015/2016",0,10,17,2,4
128,"M.A.T. Plzen","Cement Hranice",31,23,"28.10.2015",925,"Tomáš Kozler, Martin Zych","Martin Šetlík","Stanislav Raizl","Libor Hrabal","Martin Schober","RegularPhaseMatch","2015/2016",0,19,11,6,5
129,"HBC Ronal Jicín","KP Brno",33,21,"28.10.2015",727,"Dalibor Pavlát, Ludek Tocík","Aleš Babák","Petr Kyncl","David Novotný","Pavel Cejka","RegularPhaseMatch","2015/2016",0,15,12,0,2
130,"Tatran Litovel","HC Zubrí",24,31,"28.10.2015",365,"Václav Horácek, Jirí Novotný","Lubomír Krejcír","Jirí Macek","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2015/2016",0,13,12,1,5
131,"SKP Frýdek-Místek","Koprivnice",29,26,"29.10.2015",497,"Marek Becicka, Tomáš Bubenícek","Aleš Chrastina","Petr Mazur","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2015/2016",0,16,10,6,3
132,"SKP Frýdek-Místek","KP Brno",27,22,"23.10.2015",474,"Premysl Fukala, Radek Mohyla","Aleš Chrastina","Petr Mazur","David Novotný","Pavel Marecek","RegularPhaseMatch","2015/2016",0,17,12,2,4
133,"Baník OKD Karviná","M.A.T. Plzen",27,26,"24.10.2015",552,"Václav Horácek, Jirí Novotný","Radek Bartošic","Roman Farár","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2015/2016",1,16,14,3,2
134,"Dukla Praha","Tatran Litovel",33,22,"24.10.2015",158,"Tomáš Kozler, Martin Zych","Jan Josef","Jirí Kotrc","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2015/2016",0,12,13,1,3
135,"HC Zubrí","HBC Ronal Jicín",31,30,"24.10.2015",950,"Milan Hájek, Karel Macho","Andrej Titkov","Pavel Hrachovec","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2015/2016",0,17,9,0,4
136,"Cement Hranice","HC Zlín",29,24,"25.10.2015",290,"Marek Becicka, Tomáš Bubenícek","Libor Hrabal","Martin Schober","Jirí Micola","Petr Novák","RegularPhaseMatch","2015/2016",0,15,14,3,2
137,"Koprivnice","HK FCC Mesto Lovosice",28,26,"25.10.2015",250,"Michal Nezbeda, Václav Zelenka","Ivo Vávra","Igor Fulnek","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2015/2016",0,11,12,2,0
138,"M.A.T. Plzen","HK FCC Mesto Lovosice",36,28,"14.10.2015",586,"Dalibor Pavlát, Ludek Tocík","Martin Šetlík","Stanislav Raizl","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2015/2016",0,16,14,2,1
139,"KP Brno","Koprivnice",28,23,"17.10.2015",525,"Michal Hanák, Luboš Pavlícek","David Novotný","Tomáš Petr","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2015/2016",0,16,14,0,1
140,"Tatran Litovel","Cement Hranice",23,34,"17.10.2015",400,"Michal Nezbeda, Václav Zelenka","Lubomír Krejcír","Jirí Macek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2015/2016",0,9,16,2,2
141,"HBC Ronal Jicín","Dukla Praha",21,27,"18.10.2015",720,"Bohumil Bruna, Petr Halada","Aleš Babák","Petr Kyncl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2015/2016",1,12,12,2,5
142,"HC Zlín","Baník OKD Karviná",18,27,"18.10.2015",220,"Tomáš Kozler, Martin Zych","Jirí Micola","Petr Novák",,"Roman Farár","RegularPhaseMatch","2015/2016",0,11,17,1,3
143,"SKP Frýdek-Místek","HC Zubrí",24,34,"18.10.2015",499,"Michal Hanák, Luboš Pavlícek","Aleš Chrastina","Petr Mazur","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2015/2016",0,9,15,1,1
144,"Koprivnice","M.A.T. Plzen",28,33,"5.10.2015",0,"Michal Hanák, Luboš Pavlícek","Ivo Vávra","Igor Fulnek","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2015/2016",0,15,16,4,2
145,"Dukla Praha","SKP Frýdek-Místek",29,20,"10.10.2015",185,"Michal Nezbeda, Václav Zelenka","Jan Josef","Jirí Kotrc","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2015/2016",0,15,11,2,1
146,"HK FCC Mesto Lovosice","HC Zlín",25,23,"10.10.2015",355,"Pavel Blanar, Michael Haramul","Vladimír Šuma","Pavel Haken","Jirí Micola","Petr Novák","RegularPhaseMatch","2015/2016",0,11,11,3,2
147,"HC Zubrí","KP Brno",29,28,"10.10.2015",800,"Václav Horácek, Jirí Novotný","Andrej Titkov","Pavel Hrachovec","David Novotný","Pavel Cejka","RegularPhaseMatch","2015/2016",0,10,14,5,3
148,"Baník OKD Karviná","Tatran Litovel",32,25,"11.10.2015",670,"Premysl Fukala, Radek Mohyla",,"Roman Farár","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2015/2016",0,15,13,2,3
149,"Cement Hranice","HBC Ronal Jicín",30,21,"11.10.2015",260,"Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Schober","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2015/2016",0,17,14,2,0
150,"KP Brno","Dukla Praha",26,28,"3.10.2015",305,"Milan Hájek, Karel Macho","Michal Hradil","Pavel Cejka","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2015/2016",0,14,13,4,1
151,"Tatran Litovel","HK FCC Mesto Lovosice",21,24,"3.10.2015",326,"Michal Hanák, Luboš Pavlícek","Lubomír Krejcír","Jirí Macek","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2015/2016",0,10,12,2,3
152,"HBC Ronal Jicín","Baník OKD Karviná",31,22,"3.10.2015",670,"Michal Nezbeda, Václav Zelenka","Aleš Babák","Petr Kyncl","Jaroslav Hudecek","Petr Raszyk","RegularPhaseMatch","2015/2016",0,18,12,3,4
153,"HC Zubrí","Koprivnice",37,28,"3.10.2015",650,"Bohumil Bruna, Petr Halada","Andrej Titkov","Pavel Hrachovec","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2015/2016",0,21,14,4,4
154,"SKP Frýdek-Místek","Cement Hranice",33,28,"4.10.2015",405,"Lukáš Frieser, Radoslav Kavulic","Aleš Chrastina","Petr Mazur","Libor Hrabal","Martin Schober","RegularPhaseMatch","2015/2016",1,16,14,5,0
155,"HC Zlín","M.A.T. Plzen",20,34,"4.10.2015",230,"Premysl Fukala, Radek Mohyla","Jirí Micola","Petr Novák","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2015/2016",0,13,18,2,5
156,"Dukla Praha","HC Zubrí",28,24,"26.9.2015",135,"Jirí Opava, Pavel Válek","Jan Josef","Jirí Kotrc","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2015/2016",0,16,7,2,2
157,"HK FCC Mesto Lovosice","HBC Ronal Jicín",30,21,"26.9.2015",482,"Bohumil Bruna, Petr Halada","Vladimír Šuma","Pavel Haken","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2015/2016",0,13,12,5,0
158,"Baník OKD Karviná","SKP Frýdek-Místek",22,30,"27.9.2015",510,"Václav Horácek, Jirí Novotný","Jaroslav Hudecek","Petr Raszyk","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2015/2016",0,15,18,0,0
159,"Cement Hranice","KP Brno",31,29,"27.9.2015",240,"Karel Macho, Milan Hájek","Libor Hrabal","Martin Schober","Michal Hradil","Pavel Cejka","RegularPhaseMatch","2015/2016",0,15,13,4,3
160,"M.A.T. Plzen","Tatran Litovel",34,22,"27.9.2015",628,"Tomáš Kozler, Martin Zych","Martin Šetlík","Stanislav Raizl","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2015/2016",0,20,7,2,2
161,"Koprivnice","HC Zlín",29,21,"27.9.2015",0,"Václav Horácek, Jirí Novotný","Ivo Vávra","Igor Fulnek","Jirí Micola","Petr Novák","RegularPhaseMatch","2015/2016",0,16,14,7,3
162,"KP Brno","Baník OKD Karviná",26,30,"16.9.2015",420,"Tomáš Kozler, Martin Zych","Michal Hradil","Pavel Cejka","Jaroslav Hudecek","Zdenek Mrózek","RegularPhaseMatch","2015/2016",0,10,19,4,2
163,"Dukla Praha","Koprivnice",29,27,"19.9.2015",290,"Bohumil Bruna, Petr Halada","Jan Josef","Jirí Kotrc","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2015/2016",0,14,16,1,0
164,"Tatran Litovel","HC Zlín",22,16,"19.9.2015",342,"Michal Hanák, Jirí Novotný","Lubomír Krejcír","Jirí Macek","Jirí Micola","Petr Novák","RegularPhaseMatch","2015/2016",0,11,8,2,2
165,"HBC Ronal Jicín","M.A.T. Plzen",24,20,"19.9.2015",630,"Lukáš Frieser, Radoslav Kavulic","Aleš Babák","Petr Kyncl","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2015/2016",0,12,11,1,1
166,"HC Zubrí","Cement Hranice",26,30,"19.9.2015",850,"Jirí Opava, Pavel Válek","Andrej Titkov","Pavel Hrachovec","Libor Hrabal","Martin Schober","RegularPhaseMatch","2015/2016",0,11,17,1,1
167,"SKP Frýdek-Místek","HK FCC Mesto Lovosice",27,24,"20.9.2015",456,"Marek Becicka, Tomáš Bubenícek","Aleš Chrastina","Petr Mazur","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2015/2016",0,12,13,2,4
168,"HC Zlín","HBC Ronal Jicín",17,21,"12.9.2015",0,"Premysl Fukala, Radek Mohyla","Jirí Micola","Petr Novák","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2015/2016",0,11,9,1,4
169,"HK FCC Mesto Lovosice","KP Brno",28,27,"12.9.2015",410,"Jirí Opava, Pavel Válek","Vladimír Šuma","Pavel Haken","Michal Hradil","Pavel Cejka","RegularPhaseMatch","2015/2016",0,12,13,2,4
170,"M.A.T. Plzen","SKP Frýdek-Místek",26,26,"13.9.2015",768,"Bohumil Bruna, Petr Halada","Martin Šetlík","Stanislav Raizl","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2015/2016",1,12,14,1,3
171,"Baník OKD Karviná","HC Zubrí",30,31,"13.9.2015",520,"Milan Hájek, Karel Macho","Jaroslav Hudecek","Petr Raszyk","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2015/2016",0,13,15,1,2
172,"Cement Hranice","Dukla Praha",20,19,"13.9.2015",240,"Jirí Novotný, Václav Horácek","Libor Hrabal","Martin Schober","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2015/2016",0,11,6,3,1
173,"Koprivnice","Tatran Litovel",25,35,"13.9.2015",0,"Milan Hájek, Karel Macho","Ivo Vávra","Igor Fulnek","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2015/2016",0,11,19,2,1
174,"Dukla Praha","Baník OKD Karviná",25,20,"5.9.2015",250,"Jirí Opava, Pavel Válek","Jan Josef","Jirí Kotrc","Jaroslav Hudecek","Zdenek Mrózek","RegularPhaseMatch","2015/2016",0,12,12,0,3
175,"HC Zubrí","HK FCC Mesto Lovosice",33,33,"5.9.2015",800,"Michal Hanák, Václav Horácek","Andrej Titkov","Pavel Hrachovec","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2015/2016",0,18,13,1,3
176,"KP Brno","M.A.T. Plzen",22,23,"5.9.2015",420,"Bohumil Bruna, Petr Halada","Michal Hradil","Pavel Cejka","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2015/2016",0,9,11,5,2
177,"Cement Hranice","Koprivnice",30,26,"6.9.2015",230,"Marek Becicka, Tomáš Bubenícek","Libor Hrabal","Martin Schober","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2015/2016",0,11,11,4,2
178,"HBC Ronal Jicín","Tatran Litovel",25,19,"6.9.2015",700,"Lukáš Frieser, Radoslav Kavulic","Aleš Babák","Petr Kyncl","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2015/2016",0,10,11,2,2
179,"SKP Frýdek-Místek","HC Zlín",29,25,"6.9.2015",463,"Michal Hanák, Václav Horácek","Aleš Chrastina","Petr Mazur","Jirí Micola","Petr Novák","RegularPhaseMatch","2015/2016",0,14,15,4,1
