"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
117,"Sokol Prerov","A.S.A. Lovosice",24,39,"16.11.2014",57,"Michal Hanák, Luboš Pavlícek",,"Richard Bucek","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2014/2015",0,12,21,0,0
118,"KP Brno","Cement Hranice",26,26,"16.11.2014",315,"Lukáš Frieser, Dalibor Pavlát","Andrej Titkov","Jan Pokorný","Libor Hrabal","Martin Schober","RegularPhaseMatch","2014/2015",1,15,17,2,2
119,"HC Zlín","Tatran Litovel",28,20,"16.11.2014",850,"Ludek Tocík, Martin Zych","Jirí Micola","Petr Novák","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2014/2015",0,14,10,3,3
120,"SKP Frýdek-Místek","M.A.T. Plzen",26,21,"16.11.2014",515,"Marek Becicka, Jirí Horák","Aleš Chrastina","Petr Mazur","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2014/2015",0,11,11,7,3
121,"A.S.A. Lovosice","SKP Frýdek-Místek",33,31,"8.11.2014",575,"Michal Nezbeda, Václav Zelenka","Vladimír Šuma","Pavel Haken","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2014/2015",0,17,15,3,2
122,"Tatran Litovel","KP Brno",24,29,"8.11.2014",449,"Jirí Králícek, Milan Letev","Lubomír Krejcír","Jirí Macek","Andrej Titkov","Gabriela Topinková","RegularPhaseMatch","2014/2015",0,9,15,2,1
123,"Gumárny Zubrí","HC Zlín",35,29,"8.11.2014",850,"Tomáš Bubenícek, Jan Kosmák","Jirí Kekrt","Ivo Tovaryš","Jirí Micola","Petr Novák","RegularPhaseMatch","2014/2015",0,19,14,4,2
124,"Cement Hranice","Sokol Prerov",35,15,"9.11.2014",265,"Bohumil Bruna, Petr Halada","Libor Hrabal","Martin Schober",,"Richard Bucek","RegularPhaseMatch","2014/2015",0,17,7,0,0
125,"M.A.T. Plzen","Ronal Jicín",31,18,"9.11.2014",850,"Michal Hanák, Luboš Pavlícek","Martin Šetlík","Stanislav Raizl","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2014/2015",0,17,6,3,2
126,"Baník OKD Karviná","Dukla Praha",33,35,"9.11.2014",750,"Lukáš Frieser, Dalibor Pavlát","Marek Michalisko","Radek Gumolka","Jirí Kotrc","Jan Josef","RegularPhaseMatch","2014/2015",0,17,18,4,2
127,"SKP Frýdek-Místek","Cement Hranice",33,17,"5.11.2014",483,"Jirí Králícek, Milan Letev","Aleš Chrastina","Petr Mazur","Libor Hrabal","Martin Schober","RegularPhaseMatch","2014/2015",0,20,8,4,0
128,"A.S.A. Lovosice","M.A.T. Plzen",31,27,"5.11.2014",675,"Ludek Tocík, Martin Zych","Vladimír Šuma","Pavel Haken","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2014/2015",0,13,13,5,3
129,"Sokol Prerov","Tatran Litovel",25,35,"5.11.2014",183,"Tomáš Bubenícek, Jan Kosmák",,"Richard Bucek","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2014/2015",0,9,19,2,3
130,"Dukla Praha","Ronal Jicín",26,19,"5.11.2014",210,"Radoslav Kavulic, Libor Skružný","Jirí Kotrc","Jan Josef","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2014/2015",0,14,7,0,1
131,"KP Brno","Gumárny Zubrí",28,27,"5.11.2014",480,"Jirí Opava, Pavel Válek","Andrej Titkov","Jan Pokorný","Jirí Kekrt","Ivo Tovaryš","RegularPhaseMatch","2014/2015",0,14,15,6,6
132,"HC Zlín","Baník OKD Karviná",24,33,"12.11.2014",350,"Václav Horácek, Jirí Novotný","Jirí Micola","Petr Novák","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2014/2015",0,13,15,1,3
133,"A.S.A. Lovosice","Cement Hranice",28,28,"24.10.2014",250,"Radoslav Kavulic, Libor Skružný","Vladimír Šuma","Pavel Haken","Libor Hrabal","Martin Schober","RegularPhaseMatch","2014/2015",0,17,13,2,1
134,"Tatran Litovel","SKP Frýdek-Místek",25,32,"25.10.2014",446,"Tomáš Bubenícek, Jan Kosmák","Lubomír Krejcír","Jirí Macek","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2014/2015",0,9,14,2,5
135,"Ronal Jicín","HC Zlín",19,18,"25.10.2014",540,"Milan Hájek, Karel Macho","Aleš Babák","Petr Kyncl","Jirí Micola","Petr Novák","RegularPhaseMatch","2014/2015",0,10,9,3,3
136,"Gumárny Zubrí","Sokol Prerov",43,26,"25.10.2014",900,"Bohumil Bruna, Petr Halada","Jirí Kekrt","Ivo Tovaryš",,"Richard Bucek","RegularPhaseMatch","2014/2015",0,21,12,2,0
137,"M.A.T. Plzen","Dukla Praha",30,22,"26.10.2014",1160,"Jirí Opava, Pavel Válek",,,,,"RegularPhaseMatch","2014/2015",1,15,13,0,2
138,"Baník OKD Karviná","KP Brno",31,28,"26.10.2014",670,"Marek Becicka, Jirí Horák","Marek Michalisko","Radek Gumolka","Andrej Titkov","Gabriela Topinková","RegularPhaseMatch","2014/2015",0,17,14,0,2
139,"Cement Hranice","M.A.T. Plzen",16,23,"15.10.2014",195,"Václav Horácek, Jirí Novotný","Libor Hrabal","Martin Schober","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2014/2015",0,9,12,2,1
140,"A.S.A. Lovosice","Tatran Litovel",23,24,"18.10.2014",250,"Milan Hájek, Karel Macho","Vladimír Šuma","Pavel Haken","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2014/2015",0,13,17,5,2
141,"KP Brno","Ronal Jicín",30,24,"18.10.2014",321,"Lukáš Frieser, Dalibor Pavlát","Andrej Titkov","Jan Pokorný","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2014/2015",0,18,14,5,3
142,"SKP Frýdek-Místek","Gumárny Zubrí",27,31,"19.10.2014",518,"Michal Hanák, Luboš Pavlícek","Aleš Chrastina","Petr Mazur","Jirí Kekrt","Ivo Tovaryš","RegularPhaseMatch","2014/2015",1,12,18,4,5
143,"Sokol Prerov","Baník OKD Karviná",26,33,"19.10.2014",73,"Tomáš Bubenícek, Jan Kosmák","Kamil Zemánek","Richard Bucek","Marek Michalisko","Roman Farár","RegularPhaseMatch","2014/2015",0,12,13,0,1
144,"HC Zlín","Dukla Praha",20,31,"19.10.2014",850,"Michal Nezbeda, Václav Zelenka","Jirí Micola","Petr Novák","Jirí Kotrc","Jan Josef","RegularPhaseMatch","2014/2015",0,10,14,4,4
145,"M.A.T. Plzen","HC Zlín",35,20,"7.10.2014",400,"Ludek Tocík, Martin Zych","Martin Šetlík","Stanislav Raizl","Jirí Micola","Petr Novák","RegularPhaseMatch","2014/2015",0,18,8,4,2
146,"Baník OKD Karviná","SKP Frýdek-Místek",28,27,"9.10.2014",560,"Jirí Králícek, Milan Letev","Marek Michalisko","Radek Gumolka","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2014/2015",0,15,16,3,4
147,"Dukla Praha","KP Brno",28,29,"11.10.2014",165,"Jirí Opava, Pavel Válek","Jirí Kotrc","Jan Josef","Andrej Titkov","Jan Pokorný","RegularPhaseMatch","2014/2015",0,14,12,2,7
148,"Tatran Litovel","Cement Hranice",23,29,"11.10.2014",545,"Michal Nezbeda, Václav Zelenka","Lubomír Krejcír","Jirí Macek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2014/2015",0,12,14,3,5
149,"Ronal Jicín","Sokol Prerov",30,15,"11.10.2014",540,"Bohumil Bruna, Petr Halada","Aleš Babák","Petr Kyncl","Kamil Zemánek","Richard Bucek","RegularPhaseMatch","2014/2015",0,13,5,3,3
150,"Gumárny Zubrí","A.S.A. Lovosice",36,21,"11.10.2014",900,"Marek Becicka, Jirí Horák","Jirí Kekrt","Ivo Tovaryš","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2014/2015",0,22,11,3,1
151,"KP Brno","HC Zlín",27,26,"4.10.2014",210,"Milan Hájek, Karel Macho","Andrej Titkov","Jan Pokorný","Jirí Micola","Petr Novák","RegularPhaseMatch","2014/2015",0,16,14,4,3
152,"Tatran Litovel","M.A.T. Plzen",19,25,"4.10.2014",498,"Lukáš Frieser, Dalibor Pavlát","Lubomír Krejcír","Jirí Macek","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2014/2015",0,9,12,1,2
153,"A.S.A. Lovosice","Baník OKD Karviná",35,33,"5.10.2014",300,"Michal Nezbeda, Václav Zelenka","Vladimír Šuma","Pavel Haken","Marek Michalisko","Petr Raszyk","RegularPhaseMatch","2014/2015",1,18,17,2,1
154,"Sokol Prerov","Dukla Praha",25,29,"5.10.2014",73,"Jirí Králícek, Milan Letev","Kamil Zemánek","Richard Bucek","Jirí Kotrc","Jakub Sviták","RegularPhaseMatch","2014/2015",0,12,15,3,3
155,"Cement Hranice","Gumárny Zubrí",27,35,"5.10.2014",440,"Václav Horácek, Jirí Novotný","Libor Hrabal","Martin Schober","Jirí Kekrt","Ivo Tovaryš","RegularPhaseMatch","2014/2015",0,10,18,2,1
156,"SKP Frýdek-Místek","Ronal Jicín",23,17,"5.10.2014",492,"Ludek Tocík, Martin Zych","Aleš Chrastina","Petr Mazur","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2014/2015",0,11,10,2,2
157,"Dukla Praha","SKP Frýdek-Místek",20,20,"27.9.2014",145,"Radoslav Kavulic, Libor Skružný","Jirí Kotrc","Jan Josef","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2014/2015",0,11,9,3,2
158,"Ronal Jicín","A.S.A. Lovosice",19,18,"27.9.2014",500,"Jirí Opava, Pavel Válek","Aleš Babák","Petr Kyncl","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2014/2015",0,7,11,1,3
159,"Gumárny Zubrí","Tatran Litovel",35,20,"27.9.2014",850,"Michal Hanák, Luboš Pavlícek","Jirí Kekrt","Ivo Tovaryš","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2014/2015",0,16,8,1,2
160,"Baník OKD Karviná","Cement Hranice",31,29,"27.9.2014",610,"Ludek Tocík, Martin Zych","Marek Michalisko","Radek Gumolka","Libor Hrabal","Martin Schober","RegularPhaseMatch","2014/2015",0,17,16,4,0
161,"M.A.T. Plzen","KP Brno",23,20,"28.9.2014",510,"Bohumil Bruna, Petr Halada","Martin Šetlík","Stanislav Raizl","Andrej Titkov","Zdenek Zima","RegularPhaseMatch","2014/2015",0,12,10,1,4
162,"HC Zlín","Sokol Prerov",39,22,"28.9.2014",200,"Marek Becicka, Jirí Horák","Jirí Micola","Petr Novák","Kamil Zemánek","Richard Bucek","RegularPhaseMatch","2014/2015",0,20,10,1,3
163,"A.S.A. Lovosice","Dukla Praha",27,28,"20.9.2014",500,"Václav Horácek, Jirí Novotný","Vladimír Šuma","Pavel Haken","Jirí Kotrc","Tomáš Petržala","RegularPhaseMatch","2014/2015",0,15,11,2,2
164,"Tatran Litovel","Baník OKD Karviná",27,27,"20.9.2014",376,"Jirí Králícek, Milan Letev","Lubomír Krejcír","Jirí Macek","Marek Michalisko","Radek Gumolka","RegularPhaseMatch","2014/2015",0,14,15,1,3
165,"Gumárny Zubrí","M.A.T. Plzen",23,18,"20.9.2014",700,"Marek Becicka, Jirí Horák","Jirí Kekrt","Ivo Tovaryš","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2014/2015",0,11,6,5,1
166,"Sokol Prerov","KP Brno",19,39,"21.9.2014",93,"Michal Hanák, Luboš Pavlícek","Kamil Zemánek","Richard Bucek","Andrej Titkov","Gabriela Topinková","RegularPhaseMatch","2014/2015",0,10,16,2,3
167,"Cement Hranice","Ronal Jicín",23,22,"21.9.2014",205,"Jirí Králícek, Milan Letev","Libor Hrabal","Martin Schober","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2014/2015",1,11,12,3,1
168,"SKP Frýdek-Místek","HC Zlín",30,27,"21.9.2014",483,"Jirí Opava,","Aleš Chrastina","Petr Mazur","Jirí Micola","Petr Novák","RegularPhaseMatch","2014/2015",0,18,13,4,5
169,"KP Brno","SKP Frýdek-Místek",27,23,"11.9.2014",250,"Marek Becicka, Jirí Horák","Andrej Titkov","Zdenek Zima","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2014/2015",0,13,13,2,5
170,"Dukla Praha","Cement Hranice",23,23,"13.9.2014",240,"Milan Hájek, Karel Macho","Jirí Kotrc","Tomáš Petržala","Libor Hrabal","Martin Schober","RegularPhaseMatch","2014/2015",0,14,13,1,1
171,"M.A.T. Plzen","Sokol Prerov",32,15,"14.9.2014",420,"Jirí Opava,","Martin Šetlík","Stanislav Raizl","Kamil Zemánek","Richard Bucek","RegularPhaseMatch","2014/2015",0,13,11,2,3
172,"Baník OKD Karviná","Gumárny Zubrí",33,27,"14.9.2014",750,"Lukáš Frieser, Dalibor Pavlát","Marek Michalisko","Radek Gumolka","Jirí Kekrt","Ivo Tovaryš","RegularPhaseMatch","2014/2015",0,15,14,3,0
173,"HC Zlín","A.S.A. Lovosice",28,29,"14.9.2014",350,"Michal Hanák, Luboš Pavlícek","Jirí Micola","Petr Novák","Vladimír Šuma","Pavel Haken","RegularPhaseMatch","2014/2015",0,12,15,1,3
174,"Ronal Jicín","Tatran Litovel",20,18,"14.9.2014",610,"Bohumil Bruna, Petr Halada","Aleš Babák","Petr Kyncl","Lubomír Krejcír","Jirí Macek","RegularPhaseMatch","2014/2015",0,11,8,3,0
175,"Baník OKD Karviná","M.A.T. Plzen",32,34,"3.9.2014",690,"Václav Horácek, Jirí Novotný","Marek Michalisko","Radek Gumolka","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2014/2015",0,19,13,2,1
176,"SKP Frýdek-Místek","Sokol Prerov",37,26,"6.9.2014",432,"Michal Nezbeda, Václav Zelenka","Aleš Chrastina","Petr Mazur","Kamil Zemánek","Richard Bucek","RegularPhaseMatch","2014/2015",0,19,12,1,4
177,"A.S.A. Lovosice","KP Brno",27,26,"6.9.2014",650,"Ludek Tocík, Martin Zych","Vladimír Šuma","Pavel Haken","Andrej Titkov","Zdenek Zima","RegularPhaseMatch","2014/2015",0,15,9,0,2
178,"Gumárny Zubrí","Ronal Jicín",24,22,"6.9.2014",800,"Michal Hanák, Luboš Pavlícek","Jirí Kekrt","Ivo Tovaryš","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2014/2015",0,14,11,3,1
179,"Cement Hranice","HC Zlín",25,20,"7.9.2014",215,"Marek Becicka, Jirí Horák","Libor Hrabal","Martin Potiška","Jirí Micola","Petr Novák","RegularPhaseMatch","2014/2015",0,12,9,2,1
180,"Tatran Litovel","Dukla Praha",22,23,"7.9.2014",470,"Michal Nezbeda, Václav Zelenka","Lubomír Krejcír","Jirí Macek",,"Tomáš Petržala","RegularPhaseMatch","2014/2015",1,10,15,3,4
