"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
114,"HCB Karviná","HK FCC Mesto Lovosice",30,29,"27.11.2016",920,"Jirí Opava, Pavel Válek","Marek Michalisko","Alexander Radcenko","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",0,13,12,2,3
115,"HK FCC Mesto Lovosice","Sokol Nové Veselí",42,33,"19.11.2016",758,"Tomáš Kozler, Martin Zych","Milan Berka","Pavel Haken","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,19,18,2,0
116,"Tatran Litovel","Dukla Praha",29,27,"19.11.2016",312,"Michal Hanák, Luboš Pavlícek","Michal Hradil","Jirí Macek","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",0,15,13,2,3
117,"HBC Ronal Jicín","Cement Hranice",23,21,"19.11.2016",665,"Michal Nezbeda, Václav Zelenka","Aleš Babák","Petr Kyncl","Libor Hrabal","Martin Schober","RegularPhaseMatch","2016/2017",0,9,10,2,1
118,"Koprivnice","HC ROBE Zubrí",30,37,"19.11.2016",420,"Marek Becicka, Tomáš Bubenícek","Ivo Vávra","Igor Fulnek","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,14,19,4,3
119,"HCB Karviná","Pepino SKP Frýdek-Místek",30,25,"20.11.2016",716,"Marek Becicka, Tomáš Bubenícek","Marek Michalisko","Alexander Radcenko","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,16,10,2,4
120,"M.A.T. Plzen","SKKP Handball Brno",34,20,"20.11.2016",970,"Martin Kosa, Pavel Švidernoch","Martin Šetlík","Stanislav Raizl","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,16,8,3,1
121,"Dukla Praha","Koprivnice",36,29,"12.11.2016",128,"Premysl Fukala, Radek Mohyla","Jan Josef","Jirí Kotrc","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,15,12,2,2
122,"HC ROBE Zubrí","SKKP Handball Brno",29,27,"12.11.2016",1168,"Dalibor Pavlát, Ludek Tocík","Andrej Titkov","Pavel Hrachovec","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,16,13,2,4
123,"Pepino SKP Frýdek-Místek","HK FCC Mesto Lovosice",22,31,"13.11.2016",389,"Václav Horácek, Jirí Novotný","Aleš Chrastina","Petr Mazur","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",1,9,14,4,2
124,"Cement Hranice","HCB Karviná",30,33,"13.11.2016",430,"Dalibor Pavlát, Ludek Tocík","Libor Hrabal","Martin Potiška",,"Marek Michalisko","RegularPhaseMatch","2016/2017",0,16,11,3,4
125,"M.A.T. Plzen","HBC Ronal Jicín",27,19,"13.11.2016",590,"Premysl Fukala, Radek Mohyla","Martin Šetlík","Stanislav Raizl","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,13,10,1,1
126,"Sokol Nové Veselí","Tatran Litovel",31,29,"13.11.2016",400,"Lukáš Frieser, Radoslav Kavulic","Pavel Hladík","Filip Vecera","Michal Hradil","Jirí Macek","RegularPhaseMatch","2016/2017",0,14,14,3,1
127,"HCB Karviná","M.A.T. Plzen",28,25,"28.10.2016",862,"Lukáš Frieser, Radoslav Kavulic",,"Marek Michalisko","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,13,11,2,1
128,"HK FCC Mesto Lovosice","Cement Hranice",31,26,"28.10.2016",752,"Milan Hájek, Václav Zelenka","Milan Berka","Pavel Haken","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2016/2017",0,16,11,2,2
129,"Pepino SKP Frýdek-Místek","Sokol Nové Veselí",27,24,"28.10.2016",286,"Mojmír Valášek, Jaroslav Vychodil","Aleš Chrastina","Petr Mazur","Pavel Hladík","Milan Šedý","RegularPhaseMatch","2016/2017",0,13,10,0,2
130,"SKKP Handball Brno","Dukla Praha",32,26,"28.10.2016",511,"Jirí Králícek, Milan Letev","Zdenek Missbach","David Novotný","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",0,19,12,3,2
131,"HBC Ronal Jicín","HC ROBE Zubrí",25,26,"28.10.2016",0,"Michal Hanák, Luboš Pavlícek","Aleš Babák","Petr Kyncl","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,12,13,4,2
132,"Koprivnice","Tatran Litovel",31,26,"28.10.2016",330,"Dalibor Pavlát, Ludek Tocík","Ivo Vávra","Igor Fulnek","Michal Hradil","Jirí Macek","RegularPhaseMatch","2016/2017",0,11,10,2,2
133,"Cement Hranice","Pepino SKP Frýdek-Místek",31,29,"22.10.2016",155,"Lukáš Frieser, Radoslav Kavulic","Libor Hrabal","Martin Potiška","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",1,16,19,4,0
134,"Dukla Praha","HBC Ronal Jicín",27,22,"22.10.2016",154,"Marek Becicka, Tomáš Bubenícek","Jan Josef","Jirí Kotrc","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,16,9,3,3
135,"Tatran Litovel","SKKP Handball Brno",24,29,"22.10.2016",349,"Tomáš Kozler, Martin Zych","Michal Hradil","Jirí Macek","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,15,15,1,3
136,"HC ROBE Zubrí","HCB Karviná",32,25,"22.10.2016",1154,"Václav Horácek, Jirí Novotný","Andrej Titkov","Pavel Hrachovec","Radek Bartošic","Marek Michalisko","RegularPhaseMatch","2016/2017",0,15,10,1,2
137,"Sokol Nové Veselí","Koprivnice",27,22,"22.10.2016",350,"Michal Hanák, Luboš Pavlícek","Pavel Hladík","Filip Vecera","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,14,11,2,4
138,"M.A.T. Plzen","HK FCC Mesto Lovosice",29,24,"23.10.2016",920,"Premysl Fukala, Radek Mohyla","Martin Šetlík","Stanislav Raizl","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",0,13,12,1,2
139,"HCB Karviná","Dukla Praha",28,31,"12.10.2016",850,"Václav Horácek, Jirí Novotný","Radek Bartošic","Marek Michalisko","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",0,19,16,2,3
140,"Pepino SKP Frýdek-Místek","M.A.T. Plzen",31,29,"12.10.2016",321,"Jirí Králícek, Milan Letev","Aleš Chrastina","Petr Mazur","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,13,12,4,3
141,"HK FCC Mesto Lovosice","HC ROBE Zubrí",33,30,"15.10.2016",0,"Marek Becicka, Tomáš Bubenícek","Milan Berka","Pavel Haken","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,19,14,2,4
142,"SKKP Handball Brno","Koprivnice",32,31,"15.10.2016",428,"Lukáš Frieser, Radoslav Kavulic","Zdenek Missbach","Pavel Cejka","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,18,18,3,2
143,"HBC Ronal Jicín","Tatran Litovel",33,30,"15.10.2016",600,"Dalibor Pavlát, Ludek Tocík","Aleš Babák","Petr Kyncl","Michal Hradil","Jirí Macek","RegularPhaseMatch","2016/2017",0,16,12,5,2
144,"Cement Hranice","Sokol Nové Veselí",33,35,"16.10.2016",195,"Martin Kosa, Pavel Švidernoch","Libor Hrabal","Martin Schober","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,14,18,5,4
145,"M.A.T. Plzen","Cement Hranice",41,25,"5.10.2016",420,"Michal Hanák, Luboš Pavlícek","Martin Šetlík","Stanislav Raizl","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2016/2017",0,22,13,2,4
146,"Dukla Praha","HK FCC Mesto Lovosice",25,28,"5.10.2016",215,"Václav Horácek, Jirí Novotný","Jan Josef","Jirí Kotrc","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",0,17,16,3,1
147,"Tatran Litovel","HCB Karviná",30,35,"8.10.2016",239,"Pavel Blanar, Michael Haramul","Michal Hradil","Jirí Macek","Radek Bartošic","Marek Michalisko","RegularPhaseMatch","2016/2017",0,12,19,4,2
148,"HC ROBE Zubrí","Pepino SKP Frýdek-Místek",31,24,"8.10.2016",950,"Michal Nezbeda, Václav Zelenka","Andrej Titkov","Pavel Hrachovec","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,18,13,6,2
149,"Koprivnice","HBC Ronal Jicín",19,23,"8.10.2016",320,"Mojmír Valášek, Jaroslav Vychodil","Ivo Vávra","Igor Fulnek","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,11,11,3,0
150,"Sokol Nové Veselí","SKKP Handball Brno",20,21,"8.10.2016",350,"Premysl Fukala, Radek Mohyla","Pavel Hladík","Filip Vecera","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,10,13,3,4
151,"M.A.T. Plzen","Sokol Nové Veselí",36,19,"28.9.2016",570,"Pavel Blanar, Michael Haramul","Martin Šetlík","Stanislav Raizl","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,17,10,3,2
152,"HK FCC Mesto Lovosice","Tatran Litovel",40,26,"1.10.2016",550,"Milan Hájek, Karel Macho","Milan Berka","Pavel Haken","Alois Lasovský","Jirí Macek","RegularPhaseMatch","2016/2017",0,20,15,0,0
153,"HBC Ronal Jicín","SKKP Handball Brno",20,25,"1.10.2016",570,"Dalibor Pavlát, Ludek Tocík","Aleš Babák","Petr Kyncl","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,13,13,0,1
154,"HCB Karviná","Koprivnice",31,32,"2.10.2016",858,"Marek Becicka, Tomáš Bubenícek","Radek Bartošic","Marek Michalisko","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,16,18,2,2
155,"Cement Hranice","HC ROBE Zubrí",23,24,"2.10.2016",390,"Jirí Opava, Pavel Válek","Libor Hrabal","Martin Schober","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,11,10,4,3
156,"Pepino SKP Frýdek-Místek","Dukla Praha",30,34,"2.10.2016",486,"Michal Hanák, Luboš Pavlícek","Aleš Chrastina","Petr Mazur","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",0,10,17,7,3
157,"HC ROBE Zubrí","M.A.T. Plzen",31,29,"24.9.2016",850,"Václav Horácek, Jirí Novotný","Andrej Titkov","Pavel Hrachovec","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",1,18,12,2,3
158,"Dukla Praha","Cement Hranice",45,23,"24.9.2016",125,"Lukáš Frieser, Radoslav Kavulic","Jan Josef","Jirí Kotrc","Libor Hrabal","Karel Magrla","RegularPhaseMatch","2016/2017",0,22,12,2,3
159,"Tatran Litovel","Pepino SKP Frýdek-Místek",27,25,"24.9.2016",196,"Premysl Fukala, Radek Mohyla","Alois Lasovský","Jirí Macek","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,9,9,2,3
160,"Koprivnice","HK FCC Mesto Lovosice",31,31,"24.9.2016",320,"Martin Kosa, Pavel Švidernoch","Ivo Vávra","Igor Fulnek","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",0,13,13,2,3
161,"SKKP Handball Brno","HCB Karviná",31,26,"24.9.2016",250,"Michal Nezbeda, Václav Zelenka","Zdenek Missbach","Pavel Cejka","Radek Bartošic","Marek Michalisko","RegularPhaseMatch","2016/2017",0,17,13,3,2
162,"Sokol Nové Veselí","HBC Ronal Jicín",25,28,"24.9.2016",250,"Tomáš Kozler, Martin Zych","Pavel Hladík","Filip Vecera","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,11,16,6,2
163,"HK FCC Mesto Lovosice","SKKP Handball Brno",32,27,"17.9.2016",468,"Pavel Blanar, Michael Haramul","Milan Berka","Pavel Haken","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,15,12,1,4
164,"HC ROBE Zubrí","Sokol Nové Veselí",33,22,"17.9.2016",720,"Mojmír Valášek, Jaroslav Vychodil","Andrej Titkov","Pavel Hrachovec","Pavel Hladík","Tomáš Augustýn","RegularPhaseMatch","2016/2017",0,17,13,2,6
165,"HCB Karviná","HBC Ronal Jicín",27,25,"18.9.2016",537,"Lukáš Frieser, Radoslav Kavulic","Radek Bartošic","Marek Michalisko","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,10,10,1,2
166,"Cement Hranice","Tatran Litovel",42,32,"18.9.2016",270,"Marek Becicka, Tomáš Bubenícek","Libor Hrabal","Martin Schober","Alois Lasovský","Jirí Macek","RegularPhaseMatch","2016/2017",0,22,14,1,2
167,"Pepino SKP Frýdek-Místek","Koprivnice",36,23,"18.9.2016",515,"Michal Nezbeda, Václav Zelenka","Aleš Chrastina","Petr Mazur","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,18,11,3,2
168,"M.A.T. Plzen","Dukla Praha",31,24,"21.9.2016",890,"Jirí Opava, Pavel Válek","Martin Šetlík","Stanislav Raizl","Jan Josef","Jirí Kotrc","RegularPhaseMatch","2016/2017",0,14,14,2,0
169,"HBC Ronal Jicín","HK FCC Mesto Lovosice",20,27,"9.9.2016",350,"Michal Hanák, Luboš Pavlícek","Aleš Babák","Petr Kyncl","Milan Berka","Pavel Haken","RegularPhaseMatch","2016/2017",0,13,12,1,0
170,"Tatran Litovel","M.A.T. Plzen",26,28,"10.9.2016",185,"Mojmír Valášek, Jaroslav Vychodil","Alois Lasovský","Jirí Macek","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2016/2017",0,9,15,3,6
171,"SKKP Handball Brno","Pepino SKP Frýdek-Místek",33,26,"10.9.2016",231,"Martin Kosa, Pavel Švidernoch","Zdenek Missbach","Pavel Cejka","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2016/2017",0,16,12,4,4
172,"Koprivnice","Cement Hranice",37,35,"10.9.2016",390,"Jirí Králícek, Milan Letev","Ivo Vávra","Igor Fulnek","Libor Hrabal","Martin Schober","RegularPhaseMatch","2016/2017",0,18,15,6,6
173,"Sokol Nové Veselí","HCB Karviná",29,38,"11.9.2016",435,"Marek Becicka, Tomáš Bubenícek","Pavel Hladík","Filip Vecera","Radek Bartošic","Marek Michalisko","RegularPhaseMatch","2016/2017",1,12,21,0,0
174,"Dukla Praha","HC ROBE Zubrí",27,24,"14.9.2016",190,"Milan Hájek, Karel Macho","Jan Josef","Jirí Kotrc","Andrej Titkov","Pavel Hrachovec","RegularPhaseMatch","2016/2017",0,17,13,3,3
175,"Dukla Praha","Sokol Nové Veselí",36,29,"31.8.2016",275,"Michal Nezbeda, Václav Zelenka","Jan Josef","Jirí Kotrc","Pavel Hladík","Filip Vecera","RegularPhaseMatch","2016/2017",0,20,14,1,1
176,"HC ROBE Zubrí","Tatran Litovel",32,26,"3.9.2016",834,"Michal Hanák, Luboš Pavlícek","Andrej Titkov","Pavel Hrachovec","Alois Lasovský","Jirí Macek","RegularPhaseMatch","2016/2017",0,17,16,4,2
177,"HK FCC Mesto Lovosice","HCB Karviná",36,25,"3.9.2016",980,"Dalibor Pavlát, Ludek Tocík","Milan Berka","Pavel Haken","Radek Bartošic","Marek Michalisko","RegularPhaseMatch","2016/2017",0,20,13,3,1
178,"Cement Hranice","SKKP Handball Brno",25,21,"4.9.2016",225,"Premysl Fukala, Radek Mohyla","Libor Hrabal","Martin Schober","Zdenek Missbach","Pavel Cejka","RegularPhaseMatch","2016/2017",0,13,10,4,2
179,"M.A.T. Plzen","Koprivnice",25,22,"4.9.2016",490,"Lukáš Frieser, Radoslav Kavulic","Martin Šetlík","Stanislav Raizl","Ivo Vávra","Igor Fulnek","RegularPhaseMatch","2016/2017",0,12,10,0,4
180,"Pepino SKP Frýdek-Místek","HBC Ronal Jicín",30,28,"4.9.2016",486,"Marek Becicka, Tomáš Bubenícek","Aleš Chrastina","Petr Mazur","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2016/2017",0,15,10,7,2
