"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
127,"KP Brno","Dukla",26,22,"20.10.2012",820,"Luboš Pavlícek, Rostislav Tokoš","Jan Hegar","Filip Hruza","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2012/2013",0,11,7,4,2
128,"Karviná","Koprivnice",37,24,"20.10.2012",380,"Adam Kondelka, David Kondelka","Ludvík Mrkva","Martin Kostelník","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2012/2013",0,17,11,1,4
129,"Plzen","Zubrí",27,21,"21.10.2012",310,"Jirí Opava, Pavel Válek","Martin Šetlík","Milan Šedivec","Jirí Micola","Michal Balhárek","RegularPhaseMatch","2012/2013",1,9,11,1,1
130,"Frýdek-Místek","Hranice",21,36,"21.10.2012",386,"Tomáš Bubenícek, Jan Kosmák","Aleš Chrastina","Petr Mazur","Libor Hrabal","Martin Potiška","RegularPhaseMatch","2012/2013",0,12,21,1,1
131,"Zubrí","Frýdek-Místek",34,19,"13.10.2012",700,"Adam Kondelka, David Kondelka","Jirí Micola","Michal Balhárek","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2012/2013",0,17,7,3,2
132,"Koprivnice","Prerov",34,29,"13.10.2012",410,"Pavel Novotný, Petr Samek","Miroslav Barton","Ivo Vávra","Jirí Závodník","Jirí Mužík","RegularPhaseMatch","2012/2013",0,19,15,2,5
133,"Dukla","Karviná",32,27,"14.10.2012",140,"Václav Horácek, Jirí Novotný","Pavel Pauza","Milan Kotrc","Ludvík Mrkva","Martin Kostelník","RegularPhaseMatch","2012/2013",1,18,11,3,2
134,"Hranice","Jicín",27,26,"14.10.2012",335,"Radoslav Kavulic, Libor Skružný","Libor Hrabal","Martin Potiška","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2012/2013",0,12,12,2,4
135,"Lovosice","KP Brno",32,26,"9.11.2012",700,"Tomáš Kozler, Vladimír Vaník","Vladimír Šuma","Pavel Haken","Jan Hegar","Filip Hruza","RegularPhaseMatch","2012/2013",0,12,14,2,2
136,"Hranice","Lovosice",29,26,"5.10.2012",235,"Jirí Vetrovský, Martin Zych","Libor Hrabal","Martin Potiška","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2012/2013",0,14,12,1,1
137,"Karviná","KP Brno",29,29,"6.10.2012",348,"Pavel Novotný, Petr Samek","Ludvík Mrkva","Martin Kostelník","Jan Hegar","Zdenek Zima","RegularPhaseMatch","2012/2013",0,14,12,1,3
138,"Plzen","Koprivnice",37,25,"6.10.2012",510,"Radoslav Kavulic, Ludek Tocík","Martin Šetlík","Milan Šedivec",,"Ivo Vávra","RegularPhaseMatch","2012/2013",0,16,15,0,5
139,"Jicín","Zubrí",29,20,"7.10.2012",620,"Václav Horácek, Jirí Novotný","Aleš Babák","Petr Kyncl","Jirí Micola","Michal Balhárek","RegularPhaseMatch","2012/2013",1,13,7,4,4
140,"Prerov","Dukla",23,33,"7.10.2012",201,"Luboš Pavlícek, Rostislav Tokoš","Jirí Závodník","Jirí Mužík","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2012/2013",0,15,19,2,2
141,"Koprivnice","Frýdek-Místek",33,30,"27.9.2012",460,"Marek Becicka, Jirí Horák","Miroslav Barton","Ivo Vávra","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2012/2013",0,18,13,2,6
142,"Dukla","Plzen",27,24,"28.9.2012",180,"Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Martin Šetlík","Stanislav Raizl","RegularPhaseMatch","2012/2013",0,13,12,3,0
143,"KP Brno","Prerov",36,19,"29.9.2012",505,"Tomáš Kozler, Vladimír Vaník","Jan Hegar","Lukáš Kribík","Jirí Závodník","Jirí Mužík","RegularPhaseMatch","2012/2013",0,19,11,2,2
144,"Zubrí","Hranice",34,29,"29.9.2012",800,"Michal Hanák, Petr Novák","Jirí Micola","Michal Balhárek","Libor Hrabal","Martin Potiška","RegularPhaseMatch","2012/2013",0,18,13,5,1
145,"Lovosice","Karviná",23,19,"30.9.2012",485,"Radoslav Kavulic, Libor Skružný","Vojtech Srba","Pavel Haken","Ludvík Mrkva","Martin Kostelník","RegularPhaseMatch","2012/2013",1,10,8,1,0
146,"Koprivnice","Jicín",22,23,"22.9.2012",300,"Adam Kondelka, David Kondelka","Miroslav Barton","Ivo Vávra","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2012/2013",0,9,9,4,5
147,"Plzen","KP Brno",25,32,"22.9.2012",470,"Jirí Vetrovský, Martin Zych","Martin Šetlík","Stanislav Raizl","Jan Hegar","Tadeáš Zima","RegularPhaseMatch","2012/2013",0,13,14,3,6
148,"Zubrí","Lovosice",24,27,"23.9.2012",600,"Michal Hanák, Petr Novák","Jirí Micola","Michal Balhárek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2012/2013",1,11,11,3,4
149,"Prerov","Karviná",25,31,"23.9.2012",239,"Adam Kondelka, David Kondelka","Jirí Závodník","Jirí Mužík","Ludvík Mrkva","Martin Kostelník","RegularPhaseMatch","2012/2013",0,14,15,2,0
150,"Frýdek-Místek","Dukla",27,31,"23.9.2012",485,"Tomáš Kozler, Vladimír Vaník","Aleš Chrastina","Petr Mazur","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2012/2013",0,14,15,4,2
151,"Lovosice","Prerov",33,21,"11.9.2012",350,"Jirí Opava, Pavel Válek","Vojtech Srba","Pavel Haken","Jirí Závodník","Richard Bucek","RegularPhaseMatch","2012/2013",0,15,15,1,3
152,"Karviná","Plzen",26,29,"15.9.2012",520,"Marek Becicka, Jirí Horák","Ludvík Mrkva","Martin Kostelník","Martin Šetlík","Milan Šedivec","RegularPhaseMatch","2012/2013",0,15,14,3,3
153,"Koprivnice","Hranice",29,33,"15.9.2012",450,"Luboš Pavlícek, Rostislav Tokoš","Miroslav Barton","Ivo Vávra","Libor Hrabal","Martin Potiška","RegularPhaseMatch","2012/2013",0,16,16,1,5
154,"Dukla","Jicín",22,23,"16.9.2012",110,"Michal Hanák, Petr Novák","Pavel Pauza","Milan Kotrc","Aleš Babák","Petr Kyncl","RegularPhaseMatch","2012/2013",1,11,11,3,1
155,"KP Brno","Frýdek-Místek",36,29,"16.9.2012",352,"Pavel Novotný, Petr Samek","Jan Hegar","Filip Hruza","Aleš Chrastina","Petr Mazur","RegularPhaseMatch","2012/2013",0,20,18,2,3
156,"Jicín","KP Brno",23,23,"8.9.2012",490,"Radoslav Kavulic, Libor Skružný","Aleš Babák","Petr Kyncl","Jan Hegar","Filip Hruza","RegularPhaseMatch","2012/2013",0,10,8,1,3
157,"Plzen","Prerov",29,21,"8.9.2012",200,"Michal Hanák, Petr Novák","Martin Šetlík","Milan Šedivec","Jirí Závodník","Jirí Mužík","RegularPhaseMatch","2012/2013",0,12,10,4,3
158,"Hranice","Dukla",30,29,"9.9.2012",245,"Bohumil Bruna, René Vostatek","Libor Hrabal","Martin Potiška","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2012/2013",1,12,14,6,4
159,"Frýdek-Místek","Karviná",31,32,"9.9.2012",525,", Milan Letev","Aleš Chrastina","Petr Mazur","Ludvík Mrkva","Roman Farár","RegularPhaseMatch","2012/2013",0,16,16,4,1
160,"Zubrí","Koprivnice",29,22,"9.9.2012",500,"Tomáš Bubenícek, Jan Kosmák","Jirí Micola","Michal Balhárek","Miroslav Barton","Ivo Vávra","RegularPhaseMatch","2012/2013",0,11,9,2,1
