"Local.Match.ID","Home.Team.Name","Away.Team.Name","Home.Team.Goals","Away.Team.Goals","Match.Date","Attendance","Referees","Home.Coach","Home.Assistant","Away.Coach","Away.Assistant","Phase","Season","CT.Broadcast","Home.Team.Halftime.Goals","Away.Team.Halftime.Goals","Home.Team.7m.Goals","Away.Team.7m.Goals"
126,"Prerov","Frýdek-Místek",32,29,"21.11.2010",251,"Michal Hanák, Jan Kosmák","Miroslav Frank","Michal Kavka","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,19,16,1,2
127,"Dukla","Prerov",44,26,"13.11.2010",210,"Milan Hájek, Karel Macho","Pavel Pauza","Jan Krouský","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0,22,12,4,3
128,"Karviná","Plzen",25,24,"13.11.2010",892,"Václav Kohout, Petr Novák","Jozef Hanták","Martin Kostelník","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",1,10,10,4,0
129,"Lovosice","Trebon",40,24,"13.11.2010",500,"Jirí Opava, Pavel Válek","Vojtech Srba","Pavel Haken","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0,21,8,2,3
130,"Jicín","Frýdek-Místek",32,19,"13.11.2010",500,"Václav Horácek, Jirí Novotný","Aleš Babák","Vladimír Bohácek","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,17,8,3,2
131,"Zubrí","Brno",38,28,"13.11.2010",850,"Pavel Nesvadba, Vangelis Simu","Jirí Mika","Michal Balhárek","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,22,18,5,7
132,"Koprivnice","Hranice",28,27,"13.11.2010",300,"Bedrich Frieser, Lukáš Frieser","Libor Hrabal","Ivo Vávra","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,12,11,1,2
133,"Trebon","Karviná",32,43,"2.11.2010",200,"Lubomír Kohout, Vladimír Vaník","Jan Pavlovský","Zdenek Kubík","Jozef Hanták","Martin Kostelník","RegularPhaseMatch","2010/2011",0,15,21,2,2
134,"Hranice","Lovosice",23,29,"10.11.2010",500,"Václav Horácek, Jirí Novotný","Jan Hegar","Bretislav Žoch","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,11,14,2,1
135,"Frýdek-Místek","Koprivnice",37,25,"10.11.2010",446,"Milan Hájek, Karel Macho","Jirí Kekrt","Petr Mazur","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,20,9,1,3
136,"Prerov","Jicín",29,27,"10.11.2010",300,"Dalibor Pavlát, Petr Pešek","Miroslav Frank","Michal Kavka","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,13,13,5,3
137,"Brno","Dukla",27,39,"10.11.2010",410,"Václav Kohout, Petr Novák","Zdenek Missbach","Zdenek Zima","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",0,13,19,6,1
138,"Plzen","Zubrí",23,24,"10.11.2010",1000,"Jirí Opava, Pavel Válek","Vladimír Haber","Stanislav Raizl","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,12,14,3,3
139,"Brno","Prerov",29,25,"31.10.2010",408,"Petr Halada, Martin Zych","Zdenek Missbach","Zdenek Zima","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",1,16,12,3,7
140,"Lovosice","Frýdek-Místek",32,26,"6.11.2010",425,"Lubomír Kohout, Vladimír Vaník","Vojtech Srba","Pavel Haken","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,15,10,1,2
141,"Zubrí","Trebon",35,22,"6.11.2010",500,"Pavel Novotný, Jirí Vetrovský","Jirí Mika","Michal Balhárek","Jan Pavlovský","Vladislav Jordák","RegularPhaseMatch","2010/2011",0,15,8,5,1
142,"Koprivnice","Jicín",25,25,"6.11.2010",200,"Václav Horácek, Jirí Novotný","Libor Hrabal","Ivo Vávra","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,13,14,4,3
143,"Dukla","Plzen",24,23,"7.11.2010",225,"Radoslav Kavulic, Libor Skružný","Pavel Pauza","Milan Kotrc","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",1,11,10,1,4
144,"Karviná","Hranice",24,20,"7.11.2010",836,"Marek Becicka, Jirí Horák","Jozef Hanták","Martin Kostelník","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,12,10,0,2
145,"Trebon","Dukla",22,35,"23.10.2010",445,"Pavel Válek, Jirí Opava","Jan Pavlovský","Zdenek Kubík","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0,12,16,1,3
146,"Brno","Plzen",28,45,"23.10.2010",420,"Lukáš Frieser, Bedrich Frieser","Zdenek Missbach","Zdenek Zima","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,14,22,2,1
147,"Zubrí","Hranice",33,29,"23.10.2010",800,"Karel Macho, Milan Hájek","Jirí Mika","Aleš Korínek","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,19,15,3,0
148,"Jicín","Lovosice",28,33,"24.10.2010",600,"Jirí Horák, Marek Becicka","Aleš Babák","Vladimír Bohácek","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",1,16,14,0,2
149,"Prerov","Koprivnice",25,30,"24.10.2010",246,"Petr Novák, Václav Kohout","Miroslav Frank","Michal Kavka","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,16,17,0,0
150,"Frýdek-Místek","Karviná",25,26,"24.10.2010",564,"Pavel Nesvadba, Vangelis Simu","Jirí Kekrt","Petr Mazur","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0,11,11,6,0
151,"Lovosice","Koprivnice",33,24,"16.10.2010",250,"Dalibor Pavlát, Petr Pešek","Vojtech Srba","Pavel Haken","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,19,13,2,1
152,"Brno","Trebon",35,29,"16.10.2010",0,"Milan Hájek, Karel Macho","Zdenek Missbach","Zdenek Zima","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",0,20,14,3,3
153,"Zubrí","Frýdek-Místek",31,30,"16.10.2010",750,"Marek Becicka, Jirí Horák","Jirí Mika","Aleš Korínek","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,18,13,2,2
154,"Dukla","Hranice",24,26,"17.10.2010",110,"Bedrich Frieser, Lukáš Frieser","Pavel Pauza","Milan Kotrc","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",1,12,14,4,2
155,"Karviná","Jicín",24,24,"17.10.2010",726,"Pavel Novotný, Jirí Vetrovský","Jozef Hanták","Roman Farár","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,17,14,0,3
156,"Plzen","Prerov",40,25,"17.10.2010",500,"Michal Hanák, Jan Kosmák","Vladimír Haber","Stanislav Raizl","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0,19,12,2,2
157,"Frýdek-Místek","Dukla",30,28,"13.10.2010",242,"Jirí Novotný, Václav Horácek","Jirí Kekrt","Petr Mazur","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0,15,17,3,3
158,"Jicín","Zubrí",27,19,"13.10.2010",580,"Jirí Opava, Pavel Válek","Aleš Babák","Vladimír Bohácek","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,13,8,5,3
159,"Koprivnice","Karviná",27,33,"13.10.2010",200,"Marek Becicka, Jirí Horák","Libor Hrabal","Ivo Vávra","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0,11,18,2,1
160,"Prerov","Lovosice",26,33,"13.10.2010",148,"David Kondelka, Adam Kondelka","Miroslav Frank","Michal Kavka","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,15,18,3,3
161,"Trebon","Plzen",25,31,"13.10.2010",360,"Dalibor Pavlát, Petr Pešek","Jan Pavlovský","Zdenek Kubík","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,13,11,3,0
162,"Brno","Hranice",28,36,"13.10.2010",243,"Vangelis Simu, Pavel Nesvadba","Zdenek Missbach","Zdenek Zima","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,14,16,1,2
163,"Dukla","Jicín",30,21,"6.10.2010",128,"Karel Macho, Milan Hájek","Pavel Pauza","Milan Kotrc","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,16,7,1,2
164,"Zubrí","Koprivnice",37,24,"6.10.2010",500,"Michal Hanák, Jan Kosmák","Jirí Mika","Aleš Korínek","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,20,9,5,2
165,"Karviná","Lovosice",27,27,"9.10.2010",600,"Pavel Nesvadba, Vangelis Simu","Jozef Hanták","Roman Farár","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",1,16,15,2,2
166,"Trebon","Prerov",26,25,"9.10.2010",335,"Pavel Novotný, Jirí Vetrovský","Jan Pavlovský","Zdenek Kubík","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0,14,11,2,1
167,"Brno","Frýdek-Místek",35,33,"9.10.2010",455,"Dalibor Pavlát, Petr Pešek","Zdenek Missbach","Zdenek Zima","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,17,17,5,6
168,"Plzen","Hranice",24,26,"9.10.2010",650,"Libor Skružný, Radoslav Kavulic","Vladimír Haber","Stanislav Raizl","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,13,12,1,1
169,"Koprivnice","Dukla",20,33,"30.9.2010",300,"Václav Horácek, Jirí Novotný","Libor Hrabal","Zdenek Kovalák","Pavel Pauza","Milan Kotrc","RegularPhaseMatch","2010/2011",0,8,15,0,1
170,"Trebon","Hranice",23,23,"2.10.2010",300,"Petr Halada, Martin Zych","Jan Pavlovský","Zdenek Kubík","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,11,12,2,1
171,"Prerov","Karviná",34,40,"3.10.2010",282,"Radoslav Kavulic, Libor Skružný","Miroslav Frank","Richard Bucek","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",1,17,24,2,2
172,"Frýdek-Místek","Plzen",23,35,"3.10.2010",272,"Jan Kosmák, Michal Hanák","Jirí Kekrt","Petr Mazur","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,10,17,4,1
173,"Jicín","Brno",34,28,"3.10.2010",550,"Adam Kondelka, David Kondelka","Aleš Babák","Vladimír Bohácek","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,17,12,2,1
174,"Lovosice","Zubrí",25,22,"3.11.2010",450,"Petr Novák, Václav Kohout","Vojtech Srba","Pavel Haken","Jirí Mika","Michal Balhárek","RegularPhaseMatch","2010/2011",0,14,11,1,2
175,"Dukla","Lovosice",30,25,"25.9.2010",280,"Jan Kosmák, Michal Hanák","Pavel Pauza","Milan Kotrc","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,11,11,1,3
176,"Trebon","Frýdek-Místek",33,20,"25.9.2010",300,"Bedrich Frieser, Lukáš Frieser","Jan Pavlovský","Vladislav Jordák","Jirí Kekrt","Petr Mazur","RegularPhaseMatch","2010/2011",0,17,8,3,3
177,"Brno","Koprivnice",40,23,"25.9.2010",400,"Jirí Horák, Marek Becicka","Zdenek Missbach","Jirí Hruza","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,19,7,1,2
178,"Plzen","Jicín",26,23,"25.9.2010",450,"Petr Pešek, Dalibor Pavlát","Vladimír Haber","Stanislav Raizl","Aleš Babák","Vladimír Bohácek","RegularPhaseMatch","2010/2011",0,11,11,2,4
179,"Zubrí","Karviná",23,22,"26.9.2010",800,"Václav Horácek, Jirí Novotný","Jirí Mika","Aleš Korínek","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",1,12,11,4,7
180,"Prerov","Hranice",23,27,"26.9.2010",261,"Pavel Nesvadba, Vangelis Simu","Miroslav Frank","Michal Kavka","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,8,14,3,0
181,"Jicín","Trebon",28,24,"18.9.2010",600,"Radoslav Kavulic, Libor Skružný","Aleš Babák","Vladimír Bohácek","Jan Pavlovský","Zdenek Kubík","RegularPhaseMatch","2010/2011",1,15,12,2,3
182,"Lovosice","Brno",32,20,"18.9.2010",280,"Milan Hájek, Karel Macho","Vojtech Srba","Pavel Haken","Zdenek Missbach","Zdenek Zima","RegularPhaseMatch","2010/2011",0,19,7,4,1
183,"Koprivnice","Plzen",30,34,"18.9.2010",500,"David Kondelka, Adam Kondelka","Libor Hrabal","Ivo Vávra","Vladimír Haber","Stanislav Raizl","RegularPhaseMatch","2010/2011",0,15,16,1,3
184,"Karviná","Dukla",30,20,"19.9.2010",875,"Petr Pešek, Dalibor Pavlát","Jozef Hanták","Roman Farár","Pavel Pauza","Jan Krouský","RegularPhaseMatch","2010/2011",0,16,9,4,1
185,"Prerov","Zubrí",24,28,"19.9.2010",326,"Michal Hanák, Jan Kosmák","Miroslav Frank","Michal Kavka","Jirí Mika","Aleš Korínek","RegularPhaseMatch","2010/2011",0,12,17,3,1
186,"Frýdek-Místek","Hranice",25,31,"19.9.2010",387,"Marek Becicka, Jirí Horák","Jirí Kekrt","Petr Mazur","Jan Hegar","Bretislav Žoch","RegularPhaseMatch","2010/2011",0,16,16,2,3
187,"Plzen","Lovosice",27,22,"11.9.2010",400,"Václav Kohout, Petr Novák","Vladimír Haber","Vladimír Eberle","Vojtech Srba","Pavel Haken","RegularPhaseMatch","2010/2011",0,13,12,1,3
188,"Trebon","Koprivnice",32,27,"11.9.2010",250,"Karel Macho, Milan Hájek","Jan Pavlovský","Zdenek Kubík","Libor Hrabal","Ivo Vávra","RegularPhaseMatch","2010/2011",0,18,14,3,3
189,"Brno","Karviná",30,31,"11.9.2010",460,"Pavel Nesvadba, Vangelis Simu","Zdenek Missbach","Zdenek Zima","Jozef Hanták","Roman Farár","RegularPhaseMatch","2010/2011",0,13,15,2,6
190,"Frýdek-Místek","Prerov",22,33,"12.9.2010",436,"Adam Kondelka, David Kondelka","Jirí Kekrt","Petr Mazur","Miroslav Frank","Michal Kavka","RegularPhaseMatch","2010/2011",0,13,18,0,1
191,"Jicín","Hranice",20,18,"12.9.2010",450,"Jirí Opava, Pavel Válek","Aleš Babák","Vladimír Bohácek","Jan Hegar","Lumír Zátopek","RegularPhaseMatch","2010/2011",0,8,10,4,0
192,"Dukla","Zubrí",34,27,"20.10.2010",145,"Jirí Opava, Pavel Válek","Pavel Pauza","Milan Kotrc","Jirí Mika","Aleš Korínek","RegularPhaseMatch","2010/2011",0,20,12,3,2
